Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
235.0991232,8.061383989,0.332428206,24.49897436,24.49897436
234.8402262,7.982010536,0.329155074,23.66102564,23.66102564
234.7460668,7.904408866,0.325955005,22.82307692,22.82307692
236.8788878,7.821176533,0.322522744,21.98512821,21.98512821
239.9396966,7.747551898,0.319486676,21.14717949,21.14717949
239.5281654,7.67463124,0.316479639,20.30923077,20.30923077
239.3495739,7.597065386,0.313281047,19.47128205,19.47128205
239.1566919,7.534845781,0.31071529,18.63333333,18.63333333
239.0065178,7.459662319,0.307614941,17.79538462,17.79538462
238.8362603,7.36346385,0.303647994,16.9574359,16.9574359
238.7157603,7.294641143,0.300809944,16.11948718,16.11948718
238.5734829,7.216541423,0.297589337,15.28153846,15.28153846
238.4450042,7.141325055,0.294487631,14.44358974,14.44358974
241.3071945,7.048638223,0.290665494,13.60564103,13.60564103
242.7786622,6.950766762,0.286629557,12.76769231,12.76769231
242.9397938,6.865101159,0.283096955,11.92974359,11.92974359
247.0128388,6.797968459,0.280328596,11.09179487,11.09179487
246.4781835,6.715591742,0.276931618,10.25384615,10.25384615
246.2737702,6.670693724,0.275080154,9.415897436,9.415897436
246.2771584,6.621389557,0.273046992,8.577948718,8.577948718
250.3673951,6.528158273,0.269202403,7.74,7.74
250.1622165,6.454855908,0.266179625,6.902051282,6.902051282
249.8958585,6.371070119,0.262724541,6.064102564,6.064102564
250.5868375,6.305972309,0.260040095,5.226153846,5.226153846
255.1328514,6.236371926,0.257169976,4.388205128,4.388205128
254.7744371,6.16295186,0.254142345,3.55025641,3.55025641
257.0413268,6.104442036,0.251729568,2.712307692,2.712307692
260.5945702,6.020852952,0.248282596,1.874358974,1.874358974
260.0609234,5.946729845,0.245225973,1.036410256,1.036410256
259.7965592,5.872122721,0.242149391,0.198461538,0.198461538
263.1547103,5.787515829,0.238660447,-0.639487179,-0.639487179
262.7429028,5.708930937,0.235419832,-1.477435897,-1.477435897
262.0410185,5.636534683,0.23243442,-2.315384615,-2.315384615
261.4279393,5.58303654,0.230228311,-3.153333333,-3.153333333
260.8780342,5.524041701,0.227795534,-3.991282051,-3.991282051
260.4131632,5.46047828,0.225174362,-4.829230769,-4.829230769
259.9870381,5.405463379,0.222905706,-5.667179487,-5.667179487
259.7065252,5.324487366,0.219566489,-6.505128205,-6.505128205
260.5855809,5.242136289,0.216170569,-7.343076923,-7.343076923
258.832525,5.152300973,0.212466019,-8.181025641,-8.181025641
258.4079305,5.067171391,0.208955521,-9.018974359,-9.018974359
258.0495156,4.989767089,0.205763591,-9.856923077,-9.856923077
257.6529288,4.915758709,0.202711699,-10.69487179,-10.69487179
257.2694302,4.829639298,0.199160383,-11.53282051,-11.53282051
256.9104691,4.750121497,0.195881299,-12.37076923,-12.37076923
256.4752181,4.666333929,0.192426141,-13.20871795,-13.20871795
256.1821638,4.574943931,0.188657482,-14.04666667,-14.04666667
255.8775237,4.497173479,0.185450453,-14.88461538,-14.88461538
255.5397667,4.410784379,0.181888016,-15.7225641,-15.7225641
255.1520607,4.335537543,0.178785053,-16.56051282,-16.56051282
254.8692799,4.262566468,0.175775937,-17.39846154,-17.39846154
254.6739104,4.199791084,0.173187261,-18.23641026,-18.23641026
254.4851261,4.143597451,0.170869998,-19.07435897,-19.07435897
254.2720504,4.081601075,0.168313446,-19.91230769,-19.91230769
253.9567814,4.003173714,0.165079328,-20.75025641,-20.75025641
253.8793988,3.939569183,0.162456461,-21.58820513,-21.58820513
253.6216203,3.86253136,0.159279644,-22.42615385,-22.42615385
253.4025605,3.733667319,0.153965663,-23.26410256,-23.26410256
253.2082566,3.628128411,0.149613543,-24.10205128,-24.10205128
253.1157909,3.533539991,0.145712989,-24.94,-24.94
252.8918949,3.411954388,0.14069915,-26.47440108,-26.47440108
252.7283311,3.264521682,0.134619451,-26.10501185,-26.10501185
252.5881297,3.145798985,0.129723669,-25.2632858,-25.2632858
252.4013674,3.021704753,0.124606382,-29.1291566,-29.1291566
252.1774168,2.903582228,0.11973535,-28.1148252,-28.1148252
252.0718353,2.784148006,0.114810227,-27.86629612,-27.86629612
251.8978063,2.675265383,0.110320222,-30.04357443,-30.04357443
251.8404798,2.583360809,0.106530343,-27.9052785,-27.9052785
251.7564298,2.503035123,0.103217943,-29.75224383,-29.75224383
251.5390914,2.41655131,0.0996516,-30.62982193,-30.62982193
251.2190961,2.310717618,0.095287324,-30.96207647,-30.96207647
251.4096834,2.227427919,0.091852698,-29.87351899,-29.87351899
251.0179885,2.174626957,0.089675338,-30.27670597,-30.27670597
250.9308784,2.089342306,0.086158446,-31.93834849,-31.93834849
250.813083,1.987588824,0.081962426,-32.5961396,-32.5961396
250.6608316,1.902288937,0.078444905,-31.99872017,-31.99872017
250.5747872,1.812319445,0.074734822,-34.39762144,-34.39762144
250.522461,1.727145675,0.071222502,-33.69660517,-33.69660517
250.4507618,1.637851023,0.067540248,-33.89549291,-33.89549291
250.3707561,1.536774399,0.06337214,-34.84397326,-34.84397326
250.2532339,1.450429812,0.059811539,-34.0306252,-34.0306252
250.2565676,1.352747723,0.055783411,-35.37992971,-35.37992971
250.0836316,1.252426711,0.051646462,-37.71333558,-37.71333558
250.1052452,1.155790266,0.047661454,-38.70263554,-38.70263554
250.0396666,1.075007087,0.044330189,-37.604193,-37.604193
249.9874225,0.994941019,0.041028496,-36.03580791,-36.03580791
249.8953667,0.915073135,0.037734975,-40.19587138,-40.19587138
249.7185234,0.830500749,0.034247454,-39.08629426,-39.08629426
249.5965474,0.754565524,0.031116104,-39.76865306,-39.76865306
249.576874,0.65428415,0.02698079,-37.79110803,-37.79110803
249.5068417,0.571646354,0.023573046,-39.03094116,-39.03094116
249.4154142,0.486516036,0.020062517,-39.87561188,-39.87561188
249.3546995,0.420307624,0.017332273,-40.80140402,-40.80140402
249.2534628,0.377369658,0.015561635,-41.94163531,-41.94163531
249.2422598,0.324581934,0.013384822,-44.06531072,-44.06531072
249.1519528,-0.285450775,-0.011771166,-42.05289143,-42.05289143
249.049869,-0.262970705,-0.010844153,-42.4790019,-42.4790019
248.9730876,-0.222078831,-0.00915789,-42.45413147,-42.45413147
248.9141217,-0.200999473,-0.008288638,-41.09756565,-41.09756565
248.8239238,-0.181282915,-0.007475584,-44.85247219,-44.85247219
248.7990315,-0.159864791,-0.006592363,-42.67765832,-42.67765832
248.6183627,-0.142379326,-0.005871312,-43.54908334,-43.54908334
248.584426,-0.116588782,-0.004807785,-42.68253075,-42.68253075
248.5507623,-0.095635988,-0.003943752,-44.15481786,-44.15481786
248.4346611,-0.079654352,-0.003284716,-42.07685618,-42.07685618
248.3535351,-0.084416605,-0.003481097,-43.60447808,-43.60447808
248.2890497,-0.074978894,-0.003091913,-43.47267002,-43.47267002
248.2300016,-0.057372024,-0.002365857,-43.8282735,-43.8282735
248.1404597,-0.05926423,-0.002443886,-43.74421584,-43.74421584
248.0585141,-0.070652856,-0.00291352,-43.1649936,-43.1649936
248.0069257,-0.048776406,-0.002011398,-41.54014031,-41.54014031
247.9350353,-0.0658549,-0.002715666,-43.06192591,-43.06192591
247.8745666,-0.069962078,-0.002885034,-44.28380722,-44.28380722
247.8264757,-0.072001718,-0.002969143,-44.28340461,-44.28340461
247.7155115,-0.073372638,-0.003025676,-41.05877427,-41.05877427
247.6456432,-0.083932769,-0.003461145,-41.67088079,-41.67088079
247.621106,-0.093891324,-0.003871807,-42.10030087,-42.10030087
247.4994307,-0.107375274,-0.004427846,-42.67960286,-42.67960286
247.5108249,-0.116507433,-0.00480443,-44.1305871,-44.1305871
247.3446655,-0.120087109,-0.004952046,-43.23744522,-43.23744522
247.3821547,-0.121332859,-0.005003417,-43.46750614,-43.46750614
247.2360786,-0.123148365,-0.005078283,-41.80901675,-41.80901675
247.3346376,-0.132067266,-0.005446073,-41.90032547,-41.90032547
247.1533404,-0.130606892,-0.005385851,-42.7476493,-42.7476493
246.8890868,-0.133676438,-0.00551243,-43.61515131,-43.61515131
246.587562,-0.137111281,-0.005654073,-43.11288365,-43.11288365
246.7810188,-0.140581145,-0.005797161,-41.84613592,-41.84613592
246.8305582,-0.139249913,-0.005742264,-41.35156386,-41.35156386
246.8378265,-0.133090035,-0.005488249,-43.27288389,-43.27288389
246.8030152,-0.139667148,-0.00575947,-40.96340813,-40.96340813
246.6721862,-0.145322595,-0.005992684,-40.78146958,-40.78146958
246.6426759,-0.147580908,-0.006085811,-41.97832945,-41.97832945
246.6589066,-0.155793022,-0.006424455,-44.93009863,-44.93009863
246.5643372,-0.144979721,-0.005978545,-42.31707771,-42.31707771
246.5106448,-0.153486024,-0.006329321,-43.72108741,-43.72108741
246.4378528,-0.152947241,-0.006307103,-42.83028555,-42.83028555
246.4671718,-0.157423451,-0.006491689,-42.21205843,-42.21205843
246.3761544,-0.149317939,-0.006157441,-40.59874672,-40.59874672
246.3008759,-0.148578825,-0.006126962,-41.17480804,-41.17480804
246.2299418,-0.146531988,-0.006042556,-40.94163567,-40.94163567
246.1975353,-0.160392057,-0.006614105,-41.05203299,-41.05203299
246.1393891,-0.158430234,-0.006533206,-40.64755079,-40.64755079
246.1049058,-0.155084081,-0.00639522,-41.39384367,-41.39384367
246.0272774,-0.166057115,-0.006847716,-42.76669225,-42.76669225
245.963393,-0.16640085,-0.006861891,-43.12927107,-43.12927107
245.9741589,-0.170774832,-0.007042261,-40.84971117,-40.84971117
245.8802177,-0.169587711,-0.006993308,-40.95432106,-40.95432106
245.8142295,-0.179351078,-0.007395921,-40.90065205,-40.90065205
245.7907853,-0.168620978,-0.006953442,-39.88420608,-39.88420608
245.7220919,-0.16338904,-0.006737692,-41.09632115,-41.09632115
245.7057793,-0.172755473,-0.007123937,-40.45786678,-40.45786678
245.6400643,-0.171104256,-0.007055846,-39.15215717,-39.15215717
245.545003,-0.171357967,-0.007066308,-39.59339898,-39.59339898
245.5384724,-0.167068448,-0.006889421,-39.88936956,-39.88936956
245.4929228,-0.173337065,-0.00714792,-41.01560931,-41.01560931
245.3986539,-0.17191098,-0.007089113,-38.80403649,-38.80403649
245.3975064,-0.171119743,-0.007056484,-40.29571068,-40.29571068
245.3589789,-0.163755815,-0.006752817,-39.45753913,-39.45753913
245.2835638,-0.167138252,-0.006892299,-40.45447343,-40.45447343
245.2179581,-0.168229393,-0.006937295,-40.35575113,-40.35575113
245.1612328,-0.166797346,-0.006878241,-40.69974687,-40.69974687
245.1026494,-0.161768474,-0.006670865,-38.94170586,-38.94170586
245.008927,-0.174876602,-0.007211406,-39.14035668,-39.14035668
245.0154849,-0.172912373,-0.007130407,-38.86049227,-38.86049227
244.9294134,-0.169996227,-0.007010154,-39.19729171,-39.19729171
244.8545174,-0.170840417,-0.007044966,-40.82183755,-40.82183755
244.772162,-0.170747513,-0.007041135,-39.13911447,-39.13911447
244.5181548,-0.170053315,-0.007012508,-37.82267305,-37.82267305
244.5743064,-0.173563241,-0.007157247,-38.02025823,-38.02025823
244.7455208,-0.161120728,-0.006644154,-39.02612341,-39.02612341
244.7664521,-0.165710531,-0.006833424,-39.4668729,-39.4668729
244.3792647,-0.165377092,-0.006819674,-37.99321602,-37.99321602
244.4807478,-0.161261554,-0.006649961,-39.80200888,-39.80200888
244.5568188,-0.160903868,-0.006635211,-39.54951103,-39.54951103
244.2672637,-0.153412486,-0.006326288,-38.32421235,-38.32421235
244.6616631,-0.161619192,-0.006664709,-39.54754604,-39.54754604
243.9182487,-0.164289973,-0.006774844,-39.32069792,-39.32069792
244.3185237,-0.158846695,-0.006550379,-38.99604051,-38.99604051
244.0233388,-0.158056317,-0.006517786,-39.78692727,-39.78692727
244.1838148,-0.157977904,-0.006514553,-38.15640071,-38.15640071
244.0554723,-0.168364398,-0.006942862,-41.00991026,-41.00991026
244.2183802,-0.161962182,-0.006678853,-36.78375927,-36.78375927
244.1338933,-0.16618569,-0.006853018,-37.30689568,-37.30689568
244.2493115,-0.156761937,-0.00646441,-37.93966454,-37.93966454
243.9996214,-0.164378095,-0.006778478,-38.5901985,-38.5901985
244.1056126,-0.159069392,-0.006559563,-38.05856044,-38.05856044
243.957651,-0.157426566,-0.006491817,-38.86999955,-38.86999955
243.9909594,-0.154223054,-0.006359714,-39.13798749,-39.13798749
243.9427596,-0.160686125,-0.006626232,-39.30648098,-39.30648098
243.9225122,-0.159287702,-0.006568565,-39.11455682,-39.11455682
243.9586897,-0.155898284,-0.006428795,-39.19448635,-39.19448635
243.8994234,-0.157813328,-0.006507766,-38.13603584,-38.13603584
243.7969571,-0.15702378,-0.006475207,-35.75812195,-35.75812195
243.6517284,-0.156930227,-0.00647135,-37.62376013,-37.62376013
243.5121285,-0.154572821,-0.006374137,-36.36775722,-36.36775722
243.400618,-0.162872525,-0.006716393,-37.77701217,-37.77701217
243.3346571,-0.159435182,-0.006574647,-37.20665018,-37.20665018
243.2466181,-0.162756058,-0.00671159,-38.81358255,-38.81358255
243.2022436,-0.1587156,-0.006544973,-37.56390516,-37.56390516
243.119287,-0.166055893,-0.006847666,-38.72134613,-38.72134613
243.0724259,-0.155079604,-0.006395035,-37.18895507,-37.18895507
242.9828021,-0.161301089,-0.006651591,-37.4724188,-37.4724188
242.9312684,-0.158960376,-0.006555067,-35.68796259,-35.68796259
242.7883077,-0.158572055,-0.006539054,-37.3585303,-37.3585303
242.7893189,-0.159042659,-0.00655846,-35.0737066,-35.0737066
242.6627525,-0.162264395,-0.006691315,-37.11111503,-37.11111503
242.6413577,-0.16142121,-0.006656545,-38.70011117,-38.70011117
242.5593574,-0.165538541,-0.006826332,-36.6637875,-36.6637875
242.4934239,-0.157918715,-0.006512112,-36.97969102,-36.97969102
242.425441,-0.156990167,-0.006473821,-39.26065449,-39.26065449
242.3244231,-0.157939307,-0.006512961,-36.17919111,-36.17919111
242.3386045,-0.15766143,-0.006501502,-38.1637484,-38.1637484
242.2347175,-0.158058206,-0.006517864,-38.21311282,-38.21311282
242.1788393,-0.166039557,-0.006846992,-37.94526248,-37.94526248
242.0792423,-0.162633411,-0.006706532,-35.62973612,-35.62973612
241.9892907,-0.15765895,-0.0065014,-37.44029645,-37.44029645
241.9887988,-0.171237639,-0.007061346,-36.95825886,-36.95825886
241.9130559,-0.161315557,-0.006652188,-38.56737284,-38.56737284
241.8217382,-0.159187509,-0.006564433,-38.40661402,-38.40661402
241.7761339,-0.165319257,-0.006817289,-38.14154102,-38.14154102
241.7124136,-0.159868404,-0.006592511,-37.94479731,-37.94479731
241.6222981,-0.161995632,-0.006680232,-37.56583442,-37.56583442
241.6011764,-0.158978503,-0.006555815,-38.85456749,-38.85456749
241.5445605,-0.165538223,-0.006826318,-36.84873238,-36.84873238
241.4585437,-0.16716818,-0.006893533,-37.67375918,-37.67375918
241.4342523,-0.16203802,-0.00668198,-36.5963635,-36.5963635
241.3786202,-0.165194922,-0.006812162,-38.35655912,-38.35655912
241.2806079,-0.154048629,-0.006352521,-37.20152324,-37.20152324
241.2323532,-0.165424823,-0.006821642,-37.96129019,-37.96129019
241.1200505,-0.155845641,-0.006426624,-37.12465045,-37.12465045
241.1070715,-0.162154524,-0.006686785,-36.13570693,-36.13570693
241.1013881,-0.160924939,-0.00663608,-36.52487296,-36.52487296
241.0661668,-0.159292239,-0.006568752,-35.31619258,-35.31619258
240.9239167,-0.15881782,-0.006549188,-37.22950724,-37.22950724
240.8729296,-0.161079866,-0.006642469,-39.73899799,-39.73899799
240.7898364,-0.154259921,-0.006361234,-37.28993657,-37.28993657
240.7916399,-0.158109062,-0.006519961,-38.87013274,-38.87013274
240.7446968,-0.163090982,-0.006725401,-39.2486173,-39.2486173
240.7218537,-0.162601014,-0.006705196,-37.35933934,-37.35933934
240.6788453,-0.157779942,-0.006506389,-36.96036316,-36.96036316
240.6394436,-0.160253502,-0.006608392,-38.11893095,-38.11893095
247.2335375,-0.097360653,-0.004014872,-43.41515578,-43.41515578
246.8863272,-0.093792417,-0.003867729,-39.91507336,-39.91507336
246.5309195,-0.100661233,-0.004150979,-44.00458378,-44.00458378
246.168025,-0.10142422,-0.004182442,-36.97240527,-36.97240527
245.8611455,-0.100194618,-0.004131737,-41.89887569,-41.89887569
245.5488558,-0.09571655,-0.003947074,-40.33733871,-40.33733871
245.3831065,-0.106500093,-0.004391756,-40.60853555,-40.60853555
245.1442373,-0.144545682,-0.005960647,-41.7279625,-41.7279625
244.8778795,-0.16766734,-0.006914117,-42.45460057,-42.45460057
242.5165946,-0.177841172,-0.007333657,-43.42940245,-43.42940245
244.659094,-0.194612909,-0.008025275,-42.22804358,-42.22804358
244.1041097,-0.241116251,-0.009942938,-44.95098524,-44.95098524
243.9375408,-0.314821848,-0.012982344,-44.39191172,-44.39191172
243.7952084,-0.425882262,-0.017562155,-47.38138372,-47.38138372
243.7066777,-0.509935179,-0.021028255,-44.97338679,-44.97338679
243.3533197,-0.583893255,-0.024078072,-46.98018331,-46.98018331
243.3035895,-0.658308893,-0.027146758,-46.40900033,-46.40900033
243.109423,-0.721879855,-0.029768241,-47.47969316,-47.47969316
242.9536198,-0.803504566,-0.033134209,-50.00747685,-50.00747685
242.7898926,-0.851767816,-0.035124446,-48.00872644,-48.00872644
242.6251544,-0.913495401,-0.037669913,-51.45702693,-51.45702693
242.4764283,-0.966905993,-0.039872412,-51.36834561,-51.36834561
242.3316095,-1.061869564,-0.043788436,-52.56979748,-52.56979748
242.2601291,-1.14820924,-0.047348835,-50.78529003,-50.78529003
242.1594664,-1.233341936,-0.050859461,-53.81095811,-53.81095811
242.0169976,-1.28620784,-0.053039499,-53.54606499,-53.54606499
241.9758199,-1.357931795,-0.055997187,-52.65870732,-52.65870732
241.8781627,-1.414224795,-0.058318548,-55.25668482,-55.25668482
241.8626426,-1.510981042,-0.062308497,-55.17017255,-55.17017255
241.7451208,-1.596620019,-0.065840001,-54.60297124,-54.60297124
241.7298466,-1.644326647,-0.067807284,-56.85841045,-56.85841045
241.7062111,-1.723285327,-0.071063312,-54.55735045,-54.55735045
241.6537485,-1.813238336,-0.074772715,-57.32040248,-57.32040248
241.6424908,-1.881716079,-0.077596539,-55.1527116,-55.1527116
241.6544043,-1.980950558,-0.081688683,-57.18217296,-57.18217296
241.6140736,-2.058203837,-0.084874385,-59.46567873,-59.46567873
241.6287194,-2.130281777,-0.087846671,-57.69238668,-57.69238668
241.6359877,-2.192918335,-0.090429622,-61.04278109,-61.04278109
241.5981709,-2.277383551,-0.093912724,-57.60210533,-57.60210533
241.6735313,-2.38722002,-0.098442063,-58.11913209,-58.11913209
241.6927676,-2.483092166,-0.102395553,-59.40132067,-59.40132067
241.6950901,-2.601404555,-0.107274415,-62.70307652,-62.70307652
241.7081784,-2.668794907,-0.110053398,-59.0844929,-59.0844929
241.7433447,-2.737482774,-0.112885888,-61.94752355,-61.94752355
241.7062658,-2.814159776,-0.116047826,-62.54674776,-62.54674776
241.7066756,-2.884184073,-0.118935426,-61.6940293,-61.6940293
241.7462138,-2.973387171,-0.122613904,-62.39395268,-62.39395268
241.8081308,-3.089345551,-0.127395693,-62.51033869,-62.51033869
241.7654501,-3.211334729,-0.132426174,-65.96092942,-65.96092942
241.836466,-3.321395086,-0.136964746,-65.5048683,-65.5048683
241.8860323,-3.405792532,-0.140445053,-63.02738618,-63.02738618
241.9114712,-3.502506382,-0.144433253,-68.91118573,-68.91118573
241.9497798,-3.588266518,-0.147969753,-69.29589546,-69.29589546
241.9875693,-3.681707671,-0.151822997,-67.69620135,-67.69620135
242.0508797,-3.773089989,-0.15559134,-69.29795254,-69.29795254
242.0487757,-3.866628759,-0.159448609,-68.38806489,-68.38806489
242.1274697,-3.993361793,-0.164674713,-70.35738007,-70.35738007
242.185124,-4.085549984,-0.168476288,-72.44260322,-72.44260322
242.2858413,-4.187946722,-0.172698834,-73.62344944,-73.62344944
242.2901585,-4.316996933,-0.178020492,-71.93533527,-71.93533527
242.4204134,-4.45134436,-0.183560592,-72.00737304,-72.00737304
242.5265137,-4.566221081,-0.188297777,-73.2878535,-73.2878535
242.572965,-4.686579932,-0.193261028,-74.46288305,-74.46288305
242.6349366,-4.81411606,-0.19852025,-74.10355663,-74.10355663
242.7582784,-4.928375105,-0.203231963,-74.28760894,-74.28760894
242.7993195,-5.042915041,-0.207955259,-74.48120713,-74.48120713
242.9552867,-5.166283983,-0.213042638,-76.60891661,-76.60891661
243.1100514,-5.301784194,-0.218630276,-79.73845694,-79.73845694
243.1047504,-5.405287732,-0.222898463,-77.71561358,-77.71561358
243.1969974,-5.506155262,-0.227057949,-79.96807611,-79.96807611
243.3808079,-5.628745082,-0.232113199,-79.47129459,-79.47129459
243.3420074,-5.764253961,-0.237701194,-80.42291007,-80.42291007
243.5642907,-5.894802475,-0.243084638,-78.90307857,-78.90307857
243.6405801,-5.99576809,-0.247248169,-81.75241102,-81.75241102
243.6659645,-6.101707612,-0.251616809,-82.13834416,-82.13834416
243.9553015,-6.221223187,-0.256545286,-82.77065528,-82.77065528
243.8396379,-6.333232079,-0.261164209,-83.01033125,-83.01033125
243.7795515,-6.447657295,-0.265882775,-85.94252993,-85.94252993
245.3109966,-6.572975336,-0.271050529,-85.30618502,-85.30618502
245.1443191,-6.706665732,-0.276563535,-86.39855363,-86.39855363
244.5679674,-6.821119062,-0.28128326,-84.87340994,-84.87340994
244.2384361,-6.942976756,-0.28630832,-88.27198157,-88.27198157
244.7421599,-7.064285084,-0.291310725,-90.30602953,-90.30602953
244.7258472,-7.168255424,-0.295598162,-89.32979389,-89.32979389
244.8636983,-7.268209474,-0.299719978,-89.35790164,-89.35790164
244.9364085,-7.381797,-0.304404,-93.72398452,-93.72398452
245.0409239,-7.486805023,-0.308734228,-90.09423144,-90.09423144
245.2665955,-7.605554237,-0.313631103,-92.72051658,-92.72051658
245.2959966,-7.712211497,-0.31802934,-93.18590769,-93.18590769
245.3517108,-7.808124023,-0.321984496,-93.554197,-93.554197
245.5387184,-7.904152619,-0.325944438,-98.00506405,-98.00506405
245.6570328,-8.023171921,-0.33085245,-94.38565375,-94.38565375
245.7218461,-8.13846899,-0.335606969,-96.24679347,-96.24679347
245.9399762,-8.267394105,-0.340923468,-98.17422647,-98.17422647
246.0347916,-8.367631653,-0.345056975,-97.52172609,-97.52172609
246.1332138,-8.454370335,-0.348633828,-97.29673466,-97.29673466
246.318746,-8.525840598,-0.351581056,-97.96552043,-97.96552043
246.3835047,-8.618817977,-0.355415174,-97.75543385,-97.75543385
246.5525604,-8.74081146,-0.360445833,-99.54784292,-99.54784292
246.6189858,-8.868894453,-0.365727606,-99.52350364,-99.52350364
246.8340557,-8.984249721,-0.370484525,-102.7837843,-102.7837843
246.9180781,-9.076587369,-0.374292263,-102.8911881,-102.8911881
247.0172107,-9.149519138,-0.377299758,-100.7688656,-100.7688656
247.1933435,-9.248146406,-0.381366862,-104.7515147,-104.7515147
247.2955637,-9.358744139,-0.385927593,-104.3405404,-104.3405404
247.4204361,-9.48734891,-0.391230883,-103.4221593,-103.4221593
247.6182643,-9.627752255,-0.397020712,-106.2363611,-106.2363611
247.7088718,-9.719262896,-0.400794346,-106.5899505,-106.5899505
247.833908,-9.819187092,-0.404914932,-106.7096761,-106.7096761
248.0323101,-9.911086743,-0.408704608,-106.8562892,-106.8562892
248.1651338,-10.03933254,-0.413993095,-109.9648812,-109.9648812
248.3085318,-10.14316745,-0.418274946,-111.293762,-111.293762
248.3799307,-10.23070522,-0.421884751,-110.6235775,-110.6235775
248.4964143,-10.32886089,-0.425932408,-110.5540189,-110.5540189
248.6351127,-10.43210262,-0.430189799,-113.174002,-113.174002
248.7037788,-10.5292076,-0.434194128,-113.4160005,-113.4160005
248.8823981,-10.64261105,-0.438870559,-111.5296337,-111.5296337
248.9649722,-10.73608556,-0.442725178,-112.5657705,-112.5657705
249.151625,-10.84828801,-0.447352083,-115.0842815,-115.0842815
249.2516594,-10.98179914,-0.452857697,-115.783634,-115.783634
249.3479232,-11.08300309,-0.457031055,-116.5262984,-116.5262984
249.4866763,-11.18268229,-0.461141538,-117.3135282,-117.3135282
249.5913013,-11.27698629,-0.465030362,-115.5687929,-115.5687929
249.7064461,-11.35184366,-0.468117264,-117.7209049,-117.7209049
249.8537245,-11.442577,-0.471858845,-120.353868,-120.353868
250.0231355,-11.56565447,-0.476934205,-121.4501801,-121.4501801
250.1308209,-11.6784599,-0.481585975,-122.8660949,-122.8660949
250.2729344,-11.7648625,-0.485148969,-123.1835617,-123.1835617
250.4184367,-11.86229741,-0.489166904,-122.9499195,-122.9499195
250.5062303,-11.98544052,-0.49424497,-124.2761315,-124.2761315
250.7191419,-12.10705005,-0.499259796,-124.0258004,-124.0258004
250.7843925,-12.2057814,-0.503331192,-124.8913628,-124.8913628
250.9659356,-12.2895367,-0.506785018,-124.1322417,-124.1322417
251.1014919,-12.37035591,-0.510117769,-124.6447221,-124.6447221
251.2044501,-12.47063267,-0.514252893,-126.8564642,-126.8564642
251.3452799,-12.58605541,-0.519012594,-126.5675719,-126.5675719
251.5373431,-12.67512607,-0.522685611,-128.2594807,-128.2594807
251.6590185,-12.77251897,-0.526701813,-127.4022106,-127.4022106
251.8054226,-12.87362643,-0.530871193,-128.2588515,-128.2588515
251.9539579,-12.9688618,-0.534798425,-131.1639578,-131.1639578
252.1276317,-13.06368292,-0.538708574,-130.9762175,-130.9762175
252.2724512,-13.19427642,-0.544093873,-133.5338494,-133.5338494
252.4340202,-13.30165154,-0.548521713,-132.5816023,-132.5816023
252.4787502,-13.39788466,-0.552490089,-132.8242694,-132.8242694
252.6464673,-13.47588555,-0.555706621,-133.6076747,-133.6076747
252.8038286,-13.61201408,-0.561320168,-132.4584538,-132.4584538
252.9615175,-13.71512866,-0.565572316,-134.9448331,-134.9448331
253.123114,-13.82029356,-0.569909013,-138.3986081,-138.3986081
253.2574407,-13.91289526,-0.57372764,-134.7577083,-134.7577083
253.3936802,-14.02285563,-0.578262088,-137.7362613,-137.7362613
253.5575447,-14.12211576,-0.582355289,-139.6937359,-139.6937359
253.6054171,-14.21008946,-0.585983071,-136.6549972,-136.6549972
253.766385,-14.32079127,-0.590548093,-140.2352331,-140.2352331
253.8796993,-14.4251827,-0.594852895,-140.792782,-140.792782
254.011321,-14.53472974,-0.599370299,-143.4498507,-143.4498507
254.1601297,-14.62955903,-0.603280785,-141.8694835,-141.8694835
254.2512293,-14.72494808,-0.607214354,-144.5981064,-144.5981064
254.3551167,-14.82257061,-0.611240025,-141.656203,-141.656203
254.4728576,-14.93823934,-0.61600987,-146.3305102,-146.3305102
254.6404655,-15.07486735,-0.621644014,-144.9651973,-144.9651973
254.7362103,-15.16861329,-0.625509827,-146.766001,-146.766001
254.7769783,-15.24059934,-0.628478323,-147.7131008,-147.7131008
254.9380557,-15.32501903,-0.631959548,-148.3589264,-148.3589264
254.958713,-15.43394014,-0.63645114,-149.3182306,-149.3182306
255.055414,-15.51741194,-0.639893276,-149.6249625,-149.6249625
255.1842487,-15.63369185,-0.644688324,-148.0256743,-148.0256743
255.2477779,-15.74545828,-0.649297248,-149.3071638,-149.3071638
255.4857463,-15.85471335,-0.653802612,-150.6854193,-150.6854193
255.539111,-15.9386371,-0.657263385,-151.4778662,-151.4778662
255.5913553,-16.0353284,-0.661250656,-153.6696906,-153.6696906
255.7650839,-16.15779711,-0.666300912,-152.8799582,-152.8799582
255.9048209,-16.25735314,-0.670406315,-153.89294,-153.89294
256.0430826,-16.36352653,-0.674784599,-154.5548968,-154.5548968
256.0417163,-16.4623902,-0.678861452,-155.1302109,-155.1302109
256.3165181,-16.55864311,-0.682830644,-155.9702375,-155.9702375
256.3340331,-16.63136405,-0.685829445,-156.8915338,-156.8915338
256.359636,-16.73194231,-0.689977002,-158.5448025,-158.5448025
256.5124069,-16.8461338,-0.69468593,-160.2698986,-160.2698986
