Axial load (kN),lat disp top (mm),Lat drift,Lat Load Act 3_ EW (kN),Total Load (kN)
249.1704514,0.924629,0.038129031,46.54896161,46.54896161
249.1757524,0.931684,0.038419959,46.21641544,46.21641544
249.2110555,0.93144,0.038409897,44.52702042,44.52702042
249.1975026,0.930971,0.038390557,44.92466166,44.92466166
249.1682381,0.924573,0.038126722,43.93215086,43.93215086
249.2029402,0.925368,0.038159505,44.14762308,44.14762308
249.1806161,0.922499,0.038041196,44.57403352,44.57403352
249.1378261,0.916116,0.037777979,44.03222238,44.03222238
249.1314049,0.923818,0.038095588,43.10464471,43.10464471
249.1615711,0.910025,0.037526804,42.45898373,42.45898373
249.1388918,0.917078,0.037817649,43.99276592,43.99276592
249.0901725,0.916722,0.037802969,41.63752289,41.63752289
249.1144911,0.912216,0.037617155,42.22607726,42.22607726
249.0804996,0.915283,0.037743629,41.81391648,41.81391648
249.0808275,0.909621,0.037510144,42.57902636,42.57902636
249.0240202,0.904788,0.037310845,40.65229885,40.65229885
249.0252498,0.902249,0.037206144,41.30497672,41.30497672
249.0417264,0.907034,0.037403464,42.27195687,42.27195687
249.0476831,0.889592,0.036684206,40.54445479,40.54445479
249.0162055,0.901854,0.037189856,42.25198574,42.25198574
249.0088005,0.896163,0.036955175,40.83722065,40.83722065
248.959726,0.891432,0.036760082,40.67059672,40.67059672
249.0028439,0.890938,0.036739711,40.87316867,40.87316867
248.9144494,0.89457,0.036889485,39.22155686,39.22155686
248.9524304,0.893441,0.036842928,41.27906823,41.27906823
248.947512,0.891497,0.036762763,39.29912038,39.29912038
248.9355713,0.889145,0.036665773,41.27696317,41.27696317
248.9117171,0.892206,0.036792,38.55112089,38.55112089
248.9182203,0.893504,0.036845526,37.6451876,37.6451876
248.8844474,0.888148,0.03662466,38.238168,38.238168
248.8976451,0.889023,0.036660742,38.63311044,38.63311044
248.8329683,0.880329,0.036302227,40.39801789,40.39801789
248.873545,0.874671,0.036068907,38.64395962,38.64395962
248.8852398,0.879628,0.03627332,39.81281003,39.81281003
248.847177,0.874793,0.036073938,39.10928677,39.10928677
248.8000152,0.873637,0.036026268,39.63744199,39.63744199
248.8448818,0.881606,0.036354887,37.91614715,37.91614715
248.8078026,0.882501,0.036391794,38.65955868,38.65955868
248.8415482,0.88207,0.036374021,36.76224809,36.76224809
248.841794,0.872403,0.035975381,36.70665281,36.70665281
248.8174754,0.879611,0.036272619,35.57504584,35.57504584
248.8091415,0.873127,0.036005237,38.69923105,38.69923105
248.7555857,0.87086,0.035911753,36.22200225,36.22200225
248.7345732,0.872654,0.035985732,37.05431226,37.05431226
248.761843,0.870683,0.035904454,37.60567716,37.60567716
248.6841872,0.878232,0.036215753,36.39731632,36.39731632
248.73042,0.875411,0.036099423,37.83205253,37.83205253
248.6927396,0.876136,0.03612932,37.35112632,37.35112632
248.6672188,0.871759,0.035948825,36.18254579,36.18254579
248.7113203,0.880579,0.036312536,37.97066292,37.97066292
248.6683391,0.871595,0.035942062,35.91514865,35.91514865
248.6327627,0.872508,0.035979711,37.12593842,37.12593842
248.6275438,0.878201,0.036214474,35.79650939,35.79650939
248.5956837,0.866635,0.035737526,35.73297963,35.73297963
248.5990172,0.87614,0.036129485,35.28147034,35.28147034
248.5813656,0.870812,0.035909773,34.72724471,34.72724471
248.6080069,0.874983,0.036081773,35.1623453,35.1623453
248.5061143,0.867325,0.035765979,33.97870546,33.97870546
248.5600526,0.874835,0.03607567,34.30331716,34.30331716
248.4908401,0.856195,0.03530701,33.34729414,33.34729414
248.5290122,0.86735,0.03576701,34.38552262,34.38552262
248.4582148,0.854482,0.035236371,34.10657462,34.10657462
248.489064,0.861788,0.035537649,35.07328489,35.07328489
248.4687892,0.84971,0.035039588,36.32061641,36.32061641
248.4763035,0.849527,0.035032041,35.69946053,35.69946053
248.4588432,0.853555,0.035198144,34.03894268,34.03894268
248.4071182,0.84669,0.034915052,35.2977711,35.2977711
248.4162446,0.85564,0.035284124,34.70473672,34.70473672
248.4544168,0.84718,0.034935258,35.25297101,35.25297101
248.3839745,0.841781,0.034712619,36.25940762,36.25940762
248.3948496,0.837779,0.034547588,36.04836144,36.04836144
248.3685909,0.834766,0.03442334,34.27649109,34.27649109
248.388647,0.838114,0.034561402,36.34236874,36.34236874
248.3436164,0.829183,0.034193113,36.89367967,36.89367967
248.3342169,0.837282,0.034527093,36.35510708,36.35510708
248.3794934,0.834865,0.034427423,35.72283215,35.72283215
248.3203907,0.833644,0.034377072,34.30018655,34.30018655
248.3064554,0.82876,0.03417567,34.35238135,34.35238135
248.3238063,0.831615,0.034293402,33.55153935,33.55153935
248.3383429,0.831671,0.034295711,36.59319524,36.59319524
248.3034496,0.828497,0.034164825,36.18292362,36.18292362
248.3062914,0.83349,0.034370722,34.24890935,34.24890935
248.3329327,0.828744,0.03417501,36.69364459,36.69364459
248.3318397,0.829501,0.034206227,34.18527164,34.18527164
248.3135597,0.829852,0.034220701,36.36082854,36.36082854
248.2957716,0.829584,0.034209649,34.69453525,34.69453525
248.3332332,0.829446,0.034203959,35.55172821,35.55172821
248.276863,0.830121,0.034231794,33.1478528,33.1478528
248.3105813,0.829553,0.034208371,37.04497441,37.04497441
248.270879,0.82876,0.03417567,34.34083049,34.34083049
248.2744312,0.837417,0.03453266,32.68252565,32.68252565
248.2174599,0.833843,0.034385278,35.09838373,35.09838373
248.2261764,0.831662,0.03429534,33.4200538,33.4200538
248.226231,0.829578,0.034209402,32.35197659,32.35197659
248.2123229,0.83061,0.034251959,34.23973343,34.23973343
248.1948627,0.823807,0.033971423,34.80998993,34.80998993
248.1603248,0.816336,0.03366334,34.52337734,34.52337734
248.1657896,0.81452,0.033588454,32.1364504,32.1364504
248.1385745,0.814531,0.033588907,33.03061691,33.03061691
248.1354595,0.798333,0.032920948,32.3215881,32.3215881
248.1338201,0.792916,0.032697567,31.9969764,31.9969764
248.1164964,0.792722,0.032689567,30.8407024,30.8407024
248.0595252,0.783413,0.032305691,32.89303208,32.89303208
248.1383286,0.783434,0.032306557,30.07937083,30.07937083
248.0960852,0.774975,0.031957732,30.78721217,30.78721217
248.0794174,0.774553,0.03194033,30.08045035,30.08045035
248.0395511,0.76484,0.031539794,29.48833356,29.48833356
248.0740891,0.771284,0.031805526,30.36841234,30.36841234
248.0520109,0.766137,0.031593278,28.74470613,28.74470613
248.0097129,0.765917,0.031584206,29.50808878,29.50808878
247.9682072,0.760226,0.031349526,27.84346876,27.84346876
247.9938648,0.760139,0.031345938,29.36283935,29.36283935
247.9736721,0.752034,0.031011711,28.84941958,28.84941958
247.9790004,0.756358,0.031190021,27.5320272,27.5320272
247.9731256,0.75112,0.030974021,26.04984607,26.04984607
247.97594,0.755882,0.031170392,29.12701818,29.12701818
247.9674149,0.743124,0.030644289,28.21147716,28.21147716
247.9648463,0.746436,0.030780866,24.85330597,24.85330597
247.930281,0.74813,0.030850722,26.83384756,26.83384756
247.9690816,0.732634,0.030211711,26.96965119,26.96965119
247.9072192,0.742938,0.030636619,25.37071997,25.37071997
247.9271114,0.722787,0.029805649,25.51661711,25.51661711
247.9084215,0.716762,0.029557196,27.77464935,27.77464935
247.9236412,0.714931,0.029481691,23.22431011,23.22431011
247.8960163,0.718587,0.029632454,24.89459762,24.89459762
247.8760422,0.718779,0.029640371,25.81240562,25.81240562
247.8741568,0.70474,0.029061443,25.58235988,25.58235988
247.8437722,0.705579,0.029096041,25.23658959,25.23658959
247.8213662,0.7069,0.029150515,24.15296729,24.15296729
247.8273502,0.694221,0.02862767,23.58227898,23.58227898
247.8260386,0.696621,0.028726639,23.70696355,23.70696355
247.8593743,0.696018,0.028701773,22.80561823,22.80561823
247.7960091,0.691966,0.02853468,24.13078315,24.13078315
247.7776199,0.69748,0.028762062,23.94537557,23.94537557
247.7858172,0.689114,0.028417072,22.11289017,22.11289017
247.8035234,0.697411,0.028759216,23.09665685,23.09665685
247.774013,0.688588,0.028395381,23.8879451,23.8879451
247.7672913,0.686533,0.028310639,23.08121972,23.08121972
247.7685209,0.685279,0.028258928,23.70593801,23.70593801
247.775352,0.684559,0.028229237,21.35765789,21.35765789
247.7712533,0.687542,0.028352247,21.85375136,21.85375136
247.724638,0.682571,0.028147258,23.20898092,23.20898092
247.7656518,0.683019,0.028165732,21.99144415,21.99144415
247.7423988,0.675282,0.02784668,22.46562337,22.46562337
247.7004286,0.675508,0.027856,22.7332364,22.7332364
247.7078882,0.649691,0.026791381,20.4933401,20.4933401
247.6768477,0.657762,0.027124206,22.0115772,22.0115772
247.658841,0.649361,0.026777773,21.34540534,21.34540534
247.6757821,0.649531,0.026784784,19.15387154,19.15387154
247.6683498,0.643586,0.026539629,20.68360553,20.68360553
247.6456433,0.657451,0.027111381,22.43232017,22.43232017
247.6397139,0.651292,0.026857402,19.87482905,19.87482905
247.6629123,0.647778,0.026712495,21.34475762,21.34475762
247.6330741,0.653884,0.026964289,20.52971993,20.52971993
247.6933243,0.654582,0.026993072,20.69429278,20.69429278
247.6436212,0.657216,0.027101691,19.55539905,19.55539905
247.5905848,0.649478,0.026782598,20.40800404,20.40800404
247.6556713,0.648579,0.026745526,20.00302207,20.00302207
247.6172807,0.62581,0.025806598,20.75598735,20.75598735
247.5627412,0.625393,0.025789402,20.34463621,20.34463621
247.6023342,0.614929,0.025357897,18.63203151,18.63203151
247.5883715,0.613908,0.025315794,19.44992993,19.44992993
247.4745382,0.597612,0.024643794,19.74523266,19.74523266
247.5134208,0.6067,0.025018557,17.67169041,17.67169041
247.5263452,0.606151,0.024995918,16.54542707,16.54542707
247.5158253,0.591748,0.024401979,17.79842607,17.79842607
247.5340779,0.594299,0.024507175,15.83634428,15.83634428
247.5352257,0.599079,0.024704289,18.39038093,18.39038093
248.6701423,0.589126,0.024293856,18.07915528,18.07915528
249.9845535,0.596392,0.024593485,15.06081702,15.06081702
251.5942598,0.591043,0.024372907,14.37710295,14.37710295
252.8064789,0.60184,0.024818144,16.05413746,16.05413746
252.6120659,0.582454,0.024018722,15.03744541,15.03744541
252.4980685,0.586308,0.024177649,14.21695614,14.21695614
252.3991542,0.589548,0.024311258,13.95209588,13.95209588
252.2996114,0.582592,0.024024412,14.91135746,14.91135746
252.213649,0.582749,0.024030887,14.05810476,14.05810476
252.1386982,0.563897,0.023253485,11.65919514,11.65919514
252.0247827,0.568785,0.023455052,12.75042806,12.75042806
252.004672,0.540367,0.022283175,13.39619699,13.39619699
251.9505151,0.537643,0.022170845,12.30814866,12.30814866
251.9290108,0.532395,0.021954433,10.71353552,10.71353552
251.8638422,0.534051,0.022022722,11.14102548,11.14102548
251.8404798,0.531745,0.021927629,12.9926184,12.9926184
251.8480212,0.523398,0.021583423,11.76806475,11.76806475
251.757769,0.52056,0.021466392,10.39043514,10.39043514
251.8014059,0.528403,0.021789814,9.75718864,9.75718864
251.7559929,0.522811,0.021559216,11.22128781,11.22128781
251.7567308,0.516258,0.02128899,10.61152087,10.61152087
251.70118,0.513476,0.021174268,9.72410135,9.72410135
251.7051148,0.517882,0.021355959,9.71573507,9.71573507
251.6542368,0.5107,0.021059794,10.95264922,10.95264922
251.6533897,0.511952,0.021111423,11.53877467,11.53877467
251.602539,0.505114,0.020829443,10.96430804,10.96430804
251.6217754,0.494274,0.020382433,10.54027254,10.54027254
251.5735752,0.494647,0.020397814,6.21706433,6.21706433
251.5879751,0.492554,0.020311505,9.18725599,9.18725599
251.5689301,0.492252,0.020299052,7.49397471,7.49397471
251.5079147,0.486292,0.020053278,9.38691324,9.38691324
251.4771475,0.483311,0.019930351,7.97598044,7.97598044
251.4517631,0.483556,0.019940454,8.26259303,8.26259303
251.4691688,0.484125,0.019963918,7.64138318,7.64138318
251.4537578,0.479088,0.019756206,9.84603315,9.84603315
251.3900373,0.487094,0.020086351,8.12781495,8.12781495
251.3681232,0.471116,0.019427464,6.85122843,6.85122843
251.4134543,0.475435,0.019605567,8.06390735,8.06390735
251.3341863,0.47541,0.019604536,8.7798451,8.7798451
251.3366728,0.474386,0.019562309,8.66811477,8.66811477
251.2997576,0.467399,0.019274186,7.62205977,7.62205977
251.249836,0.464604,0.019158928,7.60122503,7.60122503
251.2616401,0.458178,0.018893938,8.72063342,8.72063342
251.2756575,0.457604,0.018870268,6.78073576,6.78073576
251.2697282,0.447667,0.018460495,6.81457872,6.81457872
251.2765047,0.435322,0.017951423,7.16029504,7.16029504
251.1177223,0.42893,0.017687835,6.86180772,6.86180772
251.1666058,0.4267,0.017595876,6.08984288,6.08984288
251.1749947,0.421919,0.017398722,5.99079691,5.99079691
251.1449653,0.409418,0.016883216,5.96645374,5.96645374
251.1228869,0.397014,0.016371711,6.5185743,6.5185743
251.080862,0.397922,0.016409155,5.42210571,5.42210571
251.1203731,0.397258,0.016381773,5.50328563,5.50328563
251.0799057,0.39207,0.016167835,4.24445721,4.24445721
251.0102284,0.385527,0.015898021,4.36471575,4.36471575
250.9396223,0.384007,0.01583534,4.78799559,4.78799559
250.9933694,0.388786,0.016032412,3.53019273,3.53019273
250.9319441,0.384024,0.015836041,2.31718994,2.31718994
250.9577384,0.387796,0.015991588,2.86515435,2.86515435
250.9102213,0.380854,0.01570532,3.55831422,3.55831422
250.8991002,0.377429,0.015564082,3.10405216,3.10405216
250.9128991,0.377293,0.015558474,3.54131178,3.54131178
250.8646715,0.372074,0.015343258,2.66242048,2.66242048
250.8249419,0.373116,0.015386227,2.76891514,2.76891514
250.8234665,0.371917,0.015336784,2.98859748,2.98859748
250.7834634,0.372212,0.015348948,2.73868857,2.73868857
250.7926172,0.362152,0.014934103,2.89813369,2.89813369
250.7875074,0.361463,0.014905691,3.20439355,3.20439355
250.7742552,0.350985,0.014473608,1.97541387,1.97541387
250.7526962,0.351703,0.014503216,2.22019506,2.22019506
250.7432694,0.351971,0.014514268,1.88516599,1.88516599
250.721847,0.346355,0.01428268,2.75164281,2.75164281
250.7485157,0.346104,0.01427233,4.31435614,4.31435614
250.6994411,0.352141,0.014521278,2.42892027,2.42892027
250.6591649,0.345439,0.014244907,2.9817965,2.9817965
250.6535361,0.341244,0.014071918,1.43419646,1.43419646
250.621348,0.338056,0.013940454,0.62326094,0.62326094
250.613014,0.335202,0.013822763,3.11668254,3.11668254
250.5966741,0.340018,0.014021361,2.97791023,2.97791023
250.5525452,0.335412,0.013831423,-0.16101043,-0.16101043
250.5733937,0.334912,0.013810804,0.16727164,0.16727164
250.5275707,0.328015,0.013526392,1.70812469,1.70812469
250.5371616,0.324691,0.01338932,1.77689012,1.77689012
250.5317239,0.323257,0.013330186,0.72057968,0.72057968
250.4781136,0.325958,0.013441567,-0.67820852,-0.67820852
250.4725941,0.322608,0.013303423,-0.22059994,-0.22059994
250.4769933,0.317805,0.013105361,0.10822189,0.10822189
250.4994813,0.320044,0.013197691,-0.76964387,-0.76964387
250.4405973,0.322786,0.013310763,-0.92633622,-0.92633622
250.4417449,0.320414,0.013212948,-2.86164591,-2.86164591
250.4207325,0.319872,0.013190598,2.03678459,2.03678459
250.435269,0.318291,0.013125402,0.81962565,0.81962565
250.3701277,0.317091,0.013075918,-0.74735178,-0.74735178
250.3591432,0.322336,0.013292206,1.71152518,1.71152518
250.3689254,0.316407,0.013047711,0.34765946,0.34765946
250.3370106,0.315044,0.012991505,-1.37563249,-1.37563249
250.3505089,0.308689,0.012729443,-0.93194972,-0.93194972
250.3087572,0.307924,0.012697897,-2.43928367,-2.43928367
250.3004506,0.31162,0.012850309,-0.4735315,-0.4735315
250.3093583,0.305036,0.012578804,-1.80328439,-1.80328439
250.2946851,0.306828,0.012652701,0.01975522,0.01975522
250.277744,0.313645,0.012933814,-0.76138554,-0.76138554
250.268317,0.308597,0.012725649,-0.04242514,-0.04242514
250.2440257,0.303523,0.012516412,-0.35559393,-0.35559393
250.1862073,0.304948,0.012575175,-2.06787477,-2.06787477
250.2301996,0.299033,0.012331258,-2.1823039,-2.1823039
250.2215924,0.295924,0.012203052,-2.29921593,-2.29921593
250.2352,0.301036,0.012413856,-2.58739383,-2.58739383
250.1918909,0.291503,0.012020742,-1.79022219,-1.79022219
250.2006073,0.292575,0.012064948,-2.5537128,-2.5537128
250.2267021,0.298795,0.012321443,-1.47910449,-1.47910449
250.1333073,0.290774,0.01199068,-2.17798582,-2.17798582
250.203449,0.29067,0.011986392,-2.92404218,-2.92404218
250.1560139,0.277864,0.011458309,-1.25677733,-1.25677733
250.1510409,0.27614,0.011387216,-1.90033325,-1.90033325
250.1437999,0.280558,0.011569402,-2.94487692,-2.94487692
250.1587464,0.274903,0.011336206,-2.26132477,-2.26132477
250.0946434,0.277653,0.011449608,-3.2054191,-3.2054191
250.0676743,0.280415,0.011563505,-3.59296682,-3.59296682
250.0562799,0.279114,0.011509856,-2.63224789,-2.63224789
250.0595589,0.274901,0.011336124,-3.89809318,-3.89809318
250.0496129,0.275488,0.01136033,-2.69399644,-2.69399644
250.0282178,0.26909,0.011096495,-3.76439462,-3.76439462
249.9804002,0.272713,0.011245897,-2.27352335,-2.27352335
250.0469351,0.269797,0.011125649,-3.33345018,-3.33345018
250.0046096,0.27337,0.01127299,-2.78446023,-2.78446023
249.9906195,0.260482,0.010741526,-2.52429588,-2.52429588
249.9815206,0.25822,0.010648247,-3.45586776,-3.45586776
249.9523927,0.260167,0.010728536,-3.03269588,-3.03269588
249.9634864,0.242501,0.010000041,-3.04618988,-3.04618988
249.9622022,0.246194,0.01015233,-3.05504194,-3.05504194
249.9328285,0.241804,0.009971299,-3.00840667,-3.00840667
249.9559996,0.237826,0.009807258,-2.32301935,-2.32301935
249.9222267,0.232386,0.009582928,-4.84531811,-4.84531811
249.8849288,0.240978,0.009937237,-2.9831459,-2.9831459
249.890749,0.242887,0.010015959,-3.55226891,-3.55226891
249.8493252,0.236397,0.00974833,-3.17913278,-3.17913278
249.876677,0.241588,0.009962392,-4.58153737,-4.58153737
249.8304987,0.234077,0.00965266,-2.98325386,-2.98325386
249.8591894,0.238321,0.00982767,-3.43665231,-3.43665231
249.79413,0.234201,0.009657773,-3.37528159,-3.37528159
249.8147599,0.236934,0.009770474,-2.2639696,-2.2639696
249.7463944,0.234116,0.009654268,-3.8683524,-3.8683524
249.755794,0.233342,0.009622351,-1.50452719,-1.50452719
