Axial load (kN),lat disp top (mm),Lat drift,Lat Load Act 1(kN),Lat load Act 2 (kN),Total Load (kN)
236.1867916,7.393707,0.304895134,31.1099479,29.70402816,60.81397606
236.0682591,7.376337,0.304178845,30.5135879,28.49518539,59.00877329
235.8122583,7.292706,0.300730144,30.96374661,26.94841326,57.91215987
235.8398559,7.246874,0.298840165,29.90951324,28.24801867,58.15753191
235.6367548,7.136354,0.294282639,29.95785841,25.71455127,55.67240968
235.4880563,7.028641,0.289840866,28.1237248,28.48590516,56.60962996
235.3448501,6.932269,0.285866763,27.06918284,28.54359213,55.61277497
234.9982147,6.832961,0.281771588,27.77971975,24.33485718,52.11457693
235.4887668,6.746816,0.278219216,26.66651212,27.39019275,54.05670487
235.6340772,6.680331,0.275477567,26.95157721,23.19699284,50.14857005
235.5643184,6.611437,0.272636577,26.51537345,22.8746325,49.39000595
233.4065522,6.56652,0.27078433,26.44748448,20.17041577,46.61790025
234.2643677,6.472239,0.266896454,26.17688866,21.12005812,47.29694678
234.5703448,6.384687,0.263286062,23.58140428,24.59018235,48.17158663
234.3539915,6.259958,0.258142598,24.00934479,20.81884173,44.82818652
234.0235598,6.226072,0.256745237,23.17081318,21.74737412,44.9181873
234.059054,6.121348,0.252426722,21.75093943,21.62353581,43.37447524
233.8181089,6.026531,0.248516742,22.04875941,21.1698246,43.21858401
233.8001843,5.929831,0.244529113,21.77127183,20.57962949,42.35090132
233.5887495,5.858431,0.241584784,20.7112096,19.20741397,39.91862357
233.4900271,5.762691,0.237636742,20.52835513,21.42331411,41.95166924
233.3964144,5.680762,0.234258227,19.48766526,19.70596261,39.19362787
233.3112175,5.586705,0.230379588,18.90584309,17.29191437,36.19775746
233.0642066,5.492199,0.226482433,18.40768208,16.78493535,35.19261743
232.9429691,5.425127,0.223716577,16.62185936,20.41003593,37.03189529
232.8231525,5.328229,0.219720784,18.69874745,15.60083984,34.29958729
232.7572464,5.271617,0.217386268,16.10442885,19.39770957,35.50213842
232.5308653,5.179288,0.213578887,16.23427507,18.06975358,34.30402865
232.4377991,5.09165,0.209964948,17.16963418,15.46863913,32.63827331
232.2883085,5.013582,0.206745649,16.05186633,15.82869826,31.88056459
232.1037061,4.931359,0.20335501,16.81788018,11.82253057,28.64041075
232.0258321,4.831515,0.199237732,14.40171869,17.08836131,31.49008
231.8665594,4.718931,0.194595093,15.5854897,12.2154614,27.8009511
231.8183322,4.645976,0.191586639,15.56958036,11.78965885,27.35923921
231.623292,4.603755,0.189845567,12.4921529,13.33575111,25.82790401
231.5817319,4.546824,0.187497897,13.68144417,10.78790447,24.46934864
231.471069,4.451575,0.183570103,13.3898302,10.41033869,23.80016889
231.3689311,4.351878,0.179458887,12.65254915,12.12021162,24.77276077
231.2167627,4.269181,0.176048701,12.86012481,8.73167179,21.5917966
231.1594639,4.20996,0.173606598,11.41937006,11.75760298,23.17697304
231.0710427,4.102593,0.169179093,10.0979696,11.72816462,21.82613422
230.8604278,4.044962,0.166802557,8.36793241,10.00360649,18.3715389
230.7958061,3.968924,0.163666969,9.47736843,10.45483618,19.93220461
230.7964893,3.871214,0.159637691,7.52881791,9.5068935,17.03571141
230.6202209,3.782383,0.155974557,7.92682556,9.95200436,17.87882992
230.6075699,3.679603,0.151736206,7.44642539,7.93000314,15.37642853
230.4655114,3.597467,0.148349155,7.18155556,8.90979772,16.09135328
230.3704779,3.564272,0.146980289,8.45742241,2.53074791,10.98817032
230.2938062,3.468358,0.143025072,6.20796605,6.64161558,12.84958163
230.211014,3.353995,0.138309072,5.74316663,8.42229697,14.1654636
230.0923997,3.251603,0.134086722,6.33685222,4.45651355,10.79336577
230.0136513,3.167454,0.13061666,2.76904697,9.73702948,12.50607645
229.9218695,3.08993,0.127419794,3.92117075,7.37115003,11.29232078
229.843531,2.986295,0.123146186,3.02465922,6.8595139,9.88417312
229.7374586,2.875006,0.118556948,2.44019693,5.82111453,8.26131146
229.6339546,2.788093,0.114972907,2.81735786,3.26317182,6.08052968
229.5545778,2.69903,0.111300206,3.78758721,2.43094301,6.21853022
229.546927,2.629202,0.108420701,2.19569378,1.95343634,4.14913012
229.5031538,2.521256,0.10396932,2.05580137,2.86466604,4.92046741
229.4257168,2.468368,0.101788371,2.00944486,1.69797521,3.70742007
229.3712598,2.406979,0.099256866,1.70788755,1.42395362,3.13184117
229.357789,2.355706,0.097142515,1.6174375,1.04513009,2.66256759
229.3176773,2.335416,0.096305814,1.7522211,1.44414576,3.19636686
229.2823743,2.299949,0.094843258,-0.0040802,2.84518777,2.84110757
229.1932976,2.229716,0.091947052,0.51599044,0.89651051,1.41250095
229.1404524,2.191813,0.090384041,0.5027898,0.20664647,0.70943627
229.1171451,2.183288,0.090032495,0.33752474,-1.22254215,-0.88501741
229.0234777,2.134321,0.088013237,1.07199422,-1.45927287,-0.38727865
229.0946299,2.043469,0.084266763,-0.0786552,-0.51486551,-0.59352071
229.0373586,1.937588,0.079900536,-0.93426192,-3.25134208,-4.185604
229.0450639,1.879369,0.077499753,-0.43044349,-3.11047302,-3.54091651
228.9181157,1.748093,0.072086309,-1.4118848,-2.79474142,-4.20662622
228.8812829,1.643102,0.067756784,-1.2855016,-2.09971036,-3.38521196
228.8650796,1.522562,0.062786062,-2.24959352,-5.86588396,-8.11547748
228.8196941,1.391303,0.05737332,-2.75687497,-8.05316158,-10.81003655
228.7472304,1.297722,0.053514309,-3.84193268,-6.23039624,-10.07232892
228.7480775,1.134668,0.046790433,-4.45512778,-5.67416064,-10.12928842
228.7138676,1.028165,0.042398557,-5.92872982,-6.20224962,-12.13097944
228.5984776,0.93955,0.03874433,-5.99425296,-8.89096532,-14.88521828
228.616457,0.851808,0.035126103,-6.47948764,-8.20161118,-14.68109882
228.5906356,0.722398,0.029789608,-8.00496645,-8.69329313,-16.69825958
228.565306,0.632048,0.026063835,-7.66205859,-8.33564754,-15.99770613
228.5619179,0.518919,0.021398722,-10.52062986,-5.09671309,-15.61734295
228.528036,0.488549,0.020146351,-9.44743557,-8.03058989,-17.47802546
228.5559613,0.400928,0.016533113,-9.60207156,-10.26165113,-19.86372269
228.5880399,0.32293,0.013316701,-8.74550479,-13.44068904,-22.18619383
228.5645137,0.209361,0.008633443,-10.8318562,-9.68461151,-20.51646771
228.5591035,0.088416,0.003646021,-12.49445016,-6.96370397,-19.45815413
228.4822133,-0.014615,-0.00060268,-11.10430354,-10.86337003,-21.96767357
228.6071122,-0.087604,-0.003612536,-12.58880896,-9.18143976,-21.77024872
228.4692888,-0.183197,-0.007554515,-12.6847107,-11.2185001,-23.9032108
228.600609,-0.231871,-0.009561691,-12.65419495,-13.67653593,-26.33073088
228.5558792,-0.303849,-0.012529856,-12.96689565,-12.79617232,-25.76306797
228.6596019,-0.45557,-0.018786392,-14.14521497,-10.68021307,-24.82542804
228.5997892,-0.499053,-0.020579505,-16.25423032,-9.49815717,-25.75238749
228.5813179,-0.560406,-0.023109526,-14.10523591,-13.51884009,-27.624076
228.6193806,-0.64852,-0.026743093,-15.91540266,-11.74407357,-27.65947623
228.6342175,-0.735441,-0.030327464,-15.23246707,-14.61200299,-29.84447006
228.6755862,-0.83677,-0.034505979,-16.73963644,-13.77321343,-30.51284987
228.77021,-0.902494,-0.037216247,-16.36552708,-15.38508311,-31.75061019
228.7018722,-0.956532,-0.039444619,-16.5564048,-17.30863917,-33.86504397
228.8045019,-1.042071,-0.042972,-16.46314319,-15.83111179,-32.29425498
228.6811878,-1.143072,-0.04713699,-18.13043451,-13.84820309,-31.9786376
228.7309179,-1.252468,-0.051648165,-19.03747226,-12.58894796,-31.62642022
228.7079108,-1.326683,-0.054708577,-19.51101495,-13.58346173,-33.09447668
228.8010316,-1.404967,-0.057936784,-20.0649615,-14.97603935,-35.04100085
228.7488152,-1.462701,-0.060317567,-18.31664915,-20.00486743,-38.32151658
228.8009225,-1.562406,-0.064429113,-19.79446854,-15.99700006,-35.7914686
228.8258421,-1.633227,-0.067349567,-19.07364543,-19.00035957,-38.074005
228.8511715,-1.717539,-0.070826351,-21.01897293,-17.4407719,-38.45974483
228.888961,-1.812183,-0.074729196,-21.03330504,-17.70819874,-38.74150378
228.8540679,-1.896547,-0.078208124,-21.27602525,-19.30381953,-40.57984478
228.8347498,-1.985481,-0.081875505,-20.48415873,-21.54752635,-42.03168508
228.8768017,-2.082353,-0.085870227,-20.88518366,-22.04804661,-42.93323027
229.4054698,-2.147567,-0.088559464,-22.79937824,-22.92596268,-45.72534092
230.5434127,-2.20392,-0.090883299,-22.60527752,-21.91458814,-44.51986566
232.516056,-2.283637,-0.094170598,-21.82496584,-24.94215102,-46.76711686
233.2413768,-2.420337,-0.099807711,-22.80119547,-23.90378564,-46.70498111
233.3337326,-2.53762,-0.104644124,-24.95512726,-20.08097887,-45.03610613
233.3931355,-2.57712,-0.10627299,-23.71879373,-25.71999023,-49.43878396
235.2548714,-2.647405,-0.10917134,-24.78530198,-23.58356689,-48.36886887
237.2599513,-2.710357,-0.111767299,-25.05253764,-23.46448767,-48.51702531
237.1612835,-2.772315,-0.114322268,-26.17514001,-25.14288262,-51.31802263
237.0980824,-2.906242,-0.119845031,-24.58502953,-26.77895567,-51.3639852
239.0140869,-2.991885,-0.123376701,-27.68676673,-22.32835699,-50.01512372
241.4371761,-3.072259,-0.126691093,-28.26361723,-24.50023555,-52.76385278
241.2019959,-3.170867,-0.130757402,-27.47877962,-23.27599372,-50.75477334
241.2263966,-3.251102,-0.134066062,-27.67613765,-28.19335712,-55.86949477
241.8959236,-3.337894,-0.137645113,-28.86134873,-26.69414189,-55.55549062
244.0785071,-3.400344,-0.140220371,-28.69258636,-28.14284278,-56.83542914
244.6429997,-3.467243,-0.142979093,-30.17400592,-25.1121525,-55.28615842
246.2265265,-3.588543,-0.147981155,-28.55996286,-32.29766404,-60.8576269
247.6122528,-3.65177,-0.150588454,-30.80732769,-27.58293588,-58.39026357
247.5844914,-3.704106,-0.152746639,-29.33917734,-30.12520759,-59.46438493
247.3931114,-3.815144,-0.157325526,-31.02409237,-30.61281032,-61.63690269
249.1659428,-3.922432,-0.161749773,-30.61418701,-32.40134421,-63.01553122
251.111957,-3.969637,-0.163696371,-31.9387762,-31.34305864,-63.28183484
251.2623231,-4.06917,-0.167800825,-33.17510973,-28.39497256,-61.57008229
251.8937622,-4.170118,-0.171963629,-32.33698956,-32.97416864,-65.3111582
251.8746625,-4.210862,-0.173643794,-33.31959665,-32.55227534,-65.87187199
251.7720868,-4.336057,-0.178806474,-33.5849808,-34.52896323,-68.11394403
251.7450902,-4.41193,-0.181935258,-35.09136155,-31.76168856,-66.85305011
251.7668951,-4.467617,-0.184231629,-33.99982353,-37.37401503,-71.37383856
251.7269471,-4.541357,-0.187272454,-34.56758788,-35.54927807,-70.11686595
251.6143977,-4.66187,-0.192242062,-36.16822458,-33.64893957,-69.81716415
251.5376161,-4.750882,-0.19591266,-36.10678164,-35.69133689,-71.79811853
251.5262219,-4.835203,-0.199389814,-37.74842602,-34.52770548,-72.2761315
251.5449391,-4.908787,-0.202424206,-36.2248673,-36.32619946,-72.55106676
251.5472617,-4.9801,-0.205364948,-36.65815663,-38.18948504,-74.84764167
251.561607,-5.06005,-0.208661856,-37.40548387,-37.18749271,-74.59297658
251.5631919,-5.154253,-0.212546515,-38.12682129,-36.13192662,-74.25874791
251.5642849,-5.264366,-0.217087258,-37.72648211,-39.05509547,-76.78157758
251.5516883,-5.358206,-0.220956948,-39.13504104,-39.21054773,-78.34558877
251.5632192,-5.441646,-0.224397773,-39.64804848,-38.2879982,-77.93604668
251.559421,-5.515705,-0.227451753,-40.87999322,-39.35100886,-80.23100208
251.5623447,-5.613484,-0.231483876,-40.19565186,-38.22769373,-78.42334559
251.6049436,-5.681177,-0.23427534,-40.42181127,-39.30538959,-79.72720086
251.6080585,-5.773341,-0.238075918,-40.26155216,-40.4941422,-80.75569436
251.6276774,-5.835593,-0.24064301,-40.04015869,-42.54687355,-82.58703224
251.6426238,-5.914679,-0.243904289,-41.57537512,-42.9873613,-84.56273642
251.6283058,-5.986865,-0.246881031,-41.79745433,-41.73595867,-83.533413
251.6530891,-6.081058,-0.250765278,-40.88815362,-42.55105475,-83.43920837
251.6930373,-6.171495,-0.254494639,-43.34738003,-42.55465806,-85.90203809
251.7539434,-6.295316,-0.25960066,-42.76202627,-45.84883195,-88.61085822
251.7194327,-6.357991,-0.262185196,-44.49820089,-41.5496743,-86.04787519
251.7607199,-6.425235,-0.264958144,-45.129534,-41.40057882,-86.53011282
251.7458006,-6.480732,-0.26724668,-43.50146741,-46.91575187,-90.41721928
251.8532948,-6.573717,-0.271081113,-44.04883079,-46.29982368,-90.34865447
251.9795606,-6.696847,-0.276158639,-43.84643252,-44.34829098,-88.1947235
252.0079782,-6.758425,-0.278697938,-45.32634343,-46.93628394,-92.26262737
251.9488754,-6.833313,-0.281786103,-45.4595841,-46.96466851,-92.42425261
251.9063583,-6.876312,-0.283559258,-44.66672325,-51.11027753,-95.77700078
252.1341073,-6.949939,-0.286595423,-46.78047026,-45.85699039,-92.63746065
252.280566,-7.066047,-0.291383381,-47.85654468,-48.10783584,-95.96438052
252.3430844,-7.20158,-0.296972371,-47.5923263,-48.54342852,-96.13575482
252.5480993,-7.267736,-0.299700454,-47.08758212,-48.85423107,-95.94181319
252.7072367,-7.33302,-0.302392577,-48.93957943,-47.30796884,-96.24754827
252.8373827,-7.454172,-0.307388536,-48.96639215,-50.26183382,-99.22822597
252.9772565,-7.517805,-0.310012577,-47.59517215,-51.88403752,-99.47920967
253.0946966,-7.573354,-0.312303258,-49.78277412,-49.14280187,-98.92557599
253.2063166,-7.662728,-0.315988784,-48.22225363,-52.08374932,-100.306003
253.3776134,-7.729662,-0.318748948,-48.59842023,-54.18951053,-102.7879308
253.5086339,-7.846814,-0.323579959,-50.29248998,-52.37588944,-102.6683794
253.643835,-7.904799,-0.325971093,-50.31433102,-52.64253444,-102.9568655
253.7642263,-7.991011,-0.329526227,-50.25569964,-55.0240169,-105.2797165
253.9209318,-8.090707,-0.333637402,-51.11706663,-52.73040763,-103.8474743
254.0111023,-8.212248,-0.338649402,-51.96626161,-52.35297782,-104.3192394
254.2039853,-8.26879,-0.340981031,-51.86418815,-54.22238224,-106.0865704
254.3063152,-8.314302,-0.342857814,-52.89832913,-54.45979283,-107.358122
254.4540309,-8.394502,-0.346165031,-53.00904301,-55.31605504,-108.3250981
254.5744223,-8.486304,-0.34995068,-53.67438918,-53.98327198,-107.6576612
254.7177935,-8.594162,-0.354398433,-54.22898718,-56.41251531,-110.6415025
254.8210252,-8.661493,-0.357174969,-53.08430376,-55.9221931,-109.0064969
255.0246467,-8.730991,-0.360040866,-53.67065186,-58.27134775,-111.9419996
255.1262388,-8.87765,-0.36608866,-54.80919784,-58.19883962,-113.0080375
255.2774792,-8.970237,-0.36990668,-54.89909929,-59.70481955,-114.6039188
255.3354618,-9.011741,-0.371618186,-55.34648073,-59.21748877,-114.5639695
255.521104,-9.086681,-0.374708495,-56.06469801,-60.49204097,-116.556739
255.7265564,-9.182067,-0.378641938,-55.88194639,-60.66771936,-116.5496658
255.8908581,-9.255055,-0.381651753,-55.85938531,-58.84101078,-114.7003961
255.9781596,-9.334254,-0.384917691,-57.68412418,-60.38989051,-118.0740147
256.1287172,-9.425943,-0.38869868,-55.81176017,-64.45860624,-120.2703664
256.2740832,-9.492046,-0.391424577,-57.33960481,-62.52145278,-119.8610576
256.3973436,-9.557382,-0.394118845,-57.87212176,-62.54473832,-120.4168601
256.5778761,-9.670941,-0.398801691,-57.64411083,-62.90387963,-120.5479905
256.7154273,-9.751366,-0.402118186,-58.59657933,-63.43856335,-122.0351427
256.8232223,-9.826194,-0.405203876,-59.83239855,-61.0601403,-120.8925389
256.9755286,-9.945454,-0.410121814,-60.58157731,-61.76214002,-122.3437173
257.1028605,-10.017682,-0.413100289,-62.24797716,-59.44544916,-121.6934263
257.244401,-10.100768,-0.416526515,-61.25638679,-64.13226866,-125.3886555
257.3429876,-10.187896,-0.420119423,-59.35556427,-67.39921375,-126.754778
257.5859839,-10.288991,-0.424288289,-61.59953466,-63.48921366,-125.0887483
257.7325248,-10.35113,-0.426850722,-61.4155487,-64.84847766,-126.2640264
257.836549,-10.439666,-0.430501691,-61.20533291,-66.85987292,-128.0652058
257.9820243,-10.523538,-0.43396033,-61.37251807,-67.0774313,-128.4499494
258.1121979,-10.598581,-0.437054887,-62.23933675,-67.85343487,-130.0927716
258.2228619,-10.687178,-0.440708371,-62.96334858,-68.22127851,-131.1846271
258.3387723,-10.737414,-0.442779959,-62.6050457,-69.17166871,-131.7767144
258.558051,-10.841083,-0.447054969,-64.63406864,-67.76291018,-132.3969788
258.7272166,-10.967513,-0.452268577,-63.19242242,-70.33948133,-133.5319038
258.8606693,-11.058407,-0.456016784,-62.95066226,-72.0544193,-135.0050816
258.8781023,-11.091117,-0.457365649,-64.80433966,-70.27349995,-135.0778396
259.0531427,-11.189733,-0.461432289,-64.72966179,-70.41311125,-135.142773
259.2437581,-11.25747,-0.464225567,-66.09796736,-71.07843198,-137.1763993
259.4624357,-11.335019,-0.467423464,-66.2809247,-70.89320142,-137.1741261
259.6283225,-11.441788,-0.471826309,-66.04835356,-69.68194511,-135.7302987
259.7274828,-11.536042,-0.475713072,-67.43514001,-70.623531,-138.058671
259.8292392,-11.599667,-0.478336784,-67.21511804,-72.75794872,-139.9730668
259.9302032,-11.716094,-0.483137897,-66.45037282,-74.94169101,-141.3920638
260.0164117,-11.798299,-0.486527794,-68.11303535,-72.75295168,-140.865987
260.264245,-11.893416,-0.490450144,-68.38867142,-76.54067716,-144.9293486
260.3800732,-11.989164,-0.494398515,-68.29012955,-73.70198215,-141.9921117
260.8390156,-12.03421,-0.496256082,-67.7041929,-76.56144718,-144.2656401
259.191349,-12.104373,-0.499149402,-68.62813432,-76.62848236,-145.2566167
260.7671783,-12.189912,-0.502676784,-69.58293436,-74.5256106,-144.108545
260.9794091,-12.299428,-0.507192907,-69.24595821,-75.44438686,-144.6903451
260.9944913,-12.353846,-0.509436948,-69.20265328,-76.47003867,-145.672692
261.4338962,-12.421133,-0.51221167,-69.38694783,-77.87312028,-147.2600681
260.8931448,-12.506429,-0.515729031,-69.45003656,-80.16802131,-149.6180579
261.5563644,-12.628021,-0.520743134,-69.5774141,-79.97283065,-149.5502448
261.2748951,-12.691171,-0.523347258,-71.7556899,-78.00712265,-149.7628126
261.6084995,-12.770758,-0.526629196,-72.34848403,-77.53855628,-149.8870403
261.2603856,-12.824329,-0.528838309,-72.28028647,-79.28857553,-151.568862
261.1775378,-12.900858,-0.531994144,-72.00756483,-80.91791787,-152.9254827
261.4359999,-13.024843,-0.537106928,-72.87246342,-79.38766658,-152.26013
261.8137883,-13.108956,-0.540575505,-73.04050576,-81.20026786,-154.2407736
261.6081442,-13.183819,-0.543662639,-71.71464794,-83.31405153,-155.0286995
261.9035765,-13.264045,-0.546970928,-73.09618843,-82.19685523,-155.2930437
261.9443721,-13.387468,-0.552060536,-73.58015447,-84.09083695,-157.6709914
261.8075856,-13.459532,-0.555032247,-74.47004855,-80.60470178,-155.0747503
262.094684,-13.549182,-0.558729155,-76.25381402,-78.70211971,-154.9559337
261.8098536,-13.609723,-0.561225691,-75.46561625,-82.4965759,-157.9621922
262.0673868,-13.681614,-0.564190268,-75.09894725,-84.48767704,-159.5866243
262.0785899,-13.796287,-0.568919052,-76.08892612,-82.80629066,-158.8952168
262.2038999,-13.885263,-0.572588165,-76.22871568,-82.89270213,-159.1214178
262.3157665,-14.002148,-0.577408165,-76.98430617,-82.76481859,-159.7491248
262.3078969,-14.074419,-0.580388412,-76.49403125,-85.46121682,-161.9552481
262.4198727,-14.152857,-0.583622969,-77.0121475,-85.66541576,-162.6775633
262.4445193,-14.223936,-0.586554062,-76.24208775,-87.67541728,-163.917505
262.4119211,-14.304853,-0.589890845,-77.44571114,-84.98761941,-162.4333306
262.5807592,-14.387343,-0.593292495,-78.55363851,-85.45489403,-164.0085325
262.5012723,-14.52272,-0.598875052,-77.4460883,-88.71962954,-166.1657178
262.6445893,-14.615359,-0.602695216,-77.98134823,-89.57344422,-167.5547925
262.6114174,-14.683959,-0.605524082,-78.45670815,-86.48105574,-164.9377639
262.5958151,-14.717205,-0.606895052,-80.68339771,-85.53406488,-166.2174626
262.6832807,-14.801431,-0.610368289,-79.27542167,-90.44449361,-169.7199153
262.6819145,-14.897334,-0.614323052,-79.317938,-88.5901823,-167.9081203
262.8540042,-14.951216,-0.61654499,-81.1461056,-87.56024731,-168.7063529
262.905101,-15.032107,-0.619880701,-79.34553932,-90.91197219,-170.2575115
262.8808368,-15.113914,-0.623254186,-80.02353752,-89.8741847,-169.8977222
263.080169,-15.213825,-0.627374227,-81.66182174,-91.06579276,-172.7276145
263.2070912,-15.273719,-0.629844082,-79.94861965,-93.17491933,-173.123539
263.1796848,-15.360691,-0.633430557,-81.31277644,-90.3755208,-171.6882972
263.4668926,-15.443249,-0.63683501,-82.07923603,-91.07986607,-173.1591021
263.4434481,-15.548058,-0.641157031,-82.28619452,-91.81307182,-174.0992663
263.5797974,-15.621296,-0.644177155,-82.65567508,-93.21000062,-175.8656757
263.5422261,-15.703388,-0.647562392,-82.40637171,-93.51305265,-175.9194244
263.5308319,-15.787657,-0.651037402,-83.52839119,-90.10408272,-173.6324739
263.3401341,-15.884908,-0.655047753,-83.1882606,-94.19299059,-177.3812512
263.4564819,-15.971189,-0.658605732,-83.46722254,-95.86788421,-179.3351068
263.351146,-16.034909,-0.661233361,-84.39699281,-95.2039912,-179.600984
263.2920704,-16.119557,-0.664724,-84.94610484,-94.11677717,-179.062882
263.3882527,-16.176963,-0.667091258,-84.53331934,-94.76108992,-179.2944093
263.1556118,-16.275181,-0.671141485,-84.27554699,-96.77075151,-181.0462985
263.1401189,-16.386961,-0.675750969,-85.28260096,-93.77405472,-179.0566557
263.0692664,-16.469053,-0.679136206,-85.17222996,-96.37676687,-181.5489968
263.3192037,-16.571952,-0.683379464,-84.63724432,-99.44202854,-184.0792729
263.1294624,-16.665247,-0.68722668,-87.03245624,-94.36295808,-181.3954143
263.1523056,-16.745759,-0.690546763,-86.36659576,-96.84050617,-183.2071019
263.2598001,-16.818764,-0.693557278,-87.09448207,-100.6455683,-187.7400504
263.0197544,-16.907221,-0.69720499,-86.68231375,-99.48808973,-186.1704035
262.9840415,-16.987966,-0.70053468,-85.95257592,-100.4707058,-186.4232817
263.4247854,-17.074109,-0.704086969,-87.49728994,-98.70946867,-186.2067586
263.160093,-17.141085,-0.706848866,-87.04102808,-100.1533085,-187.1943366
263.1223307,-17.23837,-0.710860619,-87.38832472,-101.8491761,-189.2375008
263.3048857,-17.292217,-0.713081113,-87.39675941,-101.2447717,-188.6415311
262.6413102,-17.387939,-0.717028412,-89.09909241,-103.182809,-192.2819014
263.4585315,-17.488178,-0.721161979,-88.07057456,-100.7189603,-188.7895349
262.4919815,-17.56526,-0.724340619,-89.40980445,-100.2123552,-189.6221596
262.8153676,-17.663306,-0.728383753,-88.7430525,-103.397342,-192.1403945
262.9030788,-17.762984,-0.732494186,-89.99025512,-100.8044539,-190.7947091
263.1963528,-17.826678,-0.735120742,-90.50370829,-100.0435775,-190.5472858
262.962892,-17.904459,-0.738328206,-90.04093183,-101.7271394,-191.7680713
262.759816,-17.985981,-0.741689938,-90.65752138,-104.510459,-195.1679804
263.2899671,-18.068755,-0.745103299,-91.18016357,-102.8360073,-194.0161709
263.0600309,-18.169176,-0.749244371,-91.00817818,-102.7157044,-193.7238825
262.8372269,-18.230002,-0.75175266,-90.10131187,-106.6325711,-196.733883
263.2944475,-18.325655,-0.755697113,-91.74220193,-103.3663739,-195.1085758
263.2575049,-18.403834,-0.75892099,-90.98585711,-103.7015158,-194.6873729
263.2427222,-18.457188,-0.761121155,-92.86336422,-101.0764359,-193.9398001
263.6423979,-18.583159,-0.766315835,-92.30688041,-108.2921337,-200.5990141
263.5271703,-18.679961,-0.77030767,-91.83858369,-107.7513991,-199.5899828
263.5712175,-18.742972,-0.772906062,-92.83171699,-105.4711153,-198.3028323
263.4007672,-18.818465,-0.776019175,-92.48815767,-106.7194925,-199.2076502
263.5929951,-18.899814,-0.779373773,-92.90022313,-107.4220021,-200.3222253
263.7053808,-18.991208,-0.783142598,-91.85655026,-107.0101709,-198.8667212
263.8511843,-19.099126,-0.787592825,-94.64030652,-106.8808936,-201.5212001
263.6245822,-19.16415,-0.790274227,-93.934947,-108.0573746,-201.9923216
263.6752964,-19.258551,-0.794167052,-93.32497492,-107.9117125,-201.2366874
263.5935416,-19.351966,-0.798019216,-95.17820658,-106.7497467,-201.9279533
263.6317959,-19.419054,-0.800785732,-94.36624767,-107.0876761,-201.4539237
263.6908986,-19.528156,-0.805284784,-95.40892621,-108.0767509,-203.4856771
263.5221699,-19.616674,-0.80893501,-94.43468523,-109.4336353,-203.8683206
263.9496619,-19.670003,-0.811134144,-95.34271732,-109.1509794,-204.4936967
263.6688478,-19.72809,-0.813529485,-96.21354762,-107.8313178,-204.0448654
264.0484126,-19.852169,-0.818646144,-95.15173674,-111.2819298,-206.4336665
264.0042561,-19.930055,-0.821857938,-96.16976266,-110.9542665,-207.1240291
263.7382521,-20.005141,-0.824954268,-96.51531065,-110.4555139,-206.9708245
263.8726887,-20.051793,-0.826878062,-95.80264793,-113.2163298,-209.0189777
263.7172668,-20.131691,-0.830172825,-95.64386318,-111.662555,-207.3064182
263.8352268,-20.214473,-0.833586515,-97.071143,-111.4111731,-208.4823161
264.0241755,-20.308934,-0.837481814,-98.12688502,-110.0591837,-208.1860687
263.7411212,-20.409985,-0.841648866,-96.88653987,-118.0153958,-214.9019357
263.9953484,-20.499194,-0.845327588,-98.56182015,-111.102818,-209.6646382
263.9849924,-20.571241,-0.848298598,-98.75201212,-112.4980472,-211.2500593
264.0369635,-20.673916,-0.852532619,-99.61307052,-109.8671544,-209.4802249
264.2021129,-20.763652,-0.856233072,-99.22942928,-110.1965514,-209.4259807
264.2599042,-20.82649,-0.85882433,-98.42179058,-114.1305849,-212.5523755
264.3251552,-20.899599,-0.861839134,-98.38740036,-115.4063949,-213.7937952
264.339801,-20.98784,-0.865477938,-98.44284302,-114.0112337,-212.4540767
264.4490991,-21.115901,-0.870758804,-98.23890182,-115.3028507,-213.5417525
264.2204475,-21.190279,-0.873825938,-97.9899756,-113.2185733,-211.2085489
264.3461676,-21.25697,-0.876576082,-99.41327809,-116.1657756,-215.5790537
264.4044508,-21.339977,-0.879999052,-99.46169184,-115.6471368,-215.1088286
264.4458747,-21.433903,-0.883872289,-99.94466355,-115.7744764,-215.71914
264.4081942,-21.502451,-0.88669901,-100.6028437,-114.4740552,-215.0768989
264.1428186,-21.602906,-0.890841485,-99.17967833,-117.2384744,-216.4181527
264.3764978,-21.707697,-0.895162763,-101.5379628,-113.4092429,-214.9472056
264.4820251,-21.779277,-0.898114515,-100.2952175,-116.106117,-216.4013345
264.3403202,-21.870913,-0.90189332,-100.7563825,-116.8477531,-217.6041356
264.3374512,-21.95094,-0.905193402,-99.95203534,-118.4018339,-218.3538692
264.2949615,-22.055412,-0.909501526,-99.37336761,-120.351395,-219.7247626
264.4938841,-22.117749,-0.912072124,-100.5602931,-118.8816181,-219.4419112
264.2971748,-22.218576,-0.916229938,-100.7836409,-118.7249421,-219.508583
264.3569608,-22.268518,-0.918289402,-101.0864668,-117.9393523,-219.0258192
264.5646818,-22.356077,-0.921900082,-100.2735136,-120.7348416,-221.0083552
264.5571128,-22.452032,-0.92585699,-100.5123593,-119.1394928,-219.6518521
264.4968077,-22.487334,-0.927312742,-102.6969783,-115.7570378,-218.4540161
264.2852613,-22.520727,-0.928689773,-100.0447826,-121.0847707,-221.1295533
