Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
250.5856351,-16.78196677,-0.692039867,-152.6329414,-152.6329414
250.7498271,-16.85646621,-0.695112009,-152.5347504,-152.5347504
250.8391507,-16.93511502,-0.698355259,-153.9006526,-153.9006526
251.0892233,-17.05062318,-0.703118482,-153.8398185,-153.8398185
251.1571789,-17.17827639,-0.708382532,-155.6167215,-155.6167215
251.3655274,-17.27106403,-0.712208826,-155.8200799,-155.8200799
251.4890335,-17.35499212,-0.715669778,-157.9925529,-157.9925529
251.5930575,-17.46788904,-0.720325321,-158.1272245,-158.1272245
251.7744914,-17.5702961,-0.724548293,-160.8631934,-160.8631934
251.9005114,-17.68339591,-0.729212202,-159.5087292,-159.5087292
252.0825192,-17.79447121,-0.733792627,-159.5480315,-159.5480315
252.2176109,-17.89242395,-0.737831916,-160.0671873,-160.0671873
252.4034441,-17.96533787,-0.740838675,-160.7724469,-160.7724469
252.5407493,-18.06387743,-0.744902162,-163.1713493,-163.1713493
252.7251068,-18.17377037,-0.74943383,-163.5446328,-163.5446328
252.7930901,-18.29898202,-0.754597197,-163.6004428,-163.6004428
252.9330729,-18.39403063,-0.758516727,-162.9526799,-162.9526799
253.0613882,-18.48457653,-0.762250579,-164.6302133,-164.6302133
253.2106067,-18.58126709,-0.766237818,-162.5205951,-162.5205951
253.3628036,-18.68629325,-0.770568794,-165.7421266,-165.7421266
253.5632008,-18.81688239,-0.775953913,-168.4975032,-168.4975032
253.6414305,-18.91128177,-0.779846671,-167.6922621,-167.6922621
253.8223454,-19.00944423,-0.783894607,-167.9646096,-167.9646096
253.9868384,-19.09078531,-0.787248879,-168.2689283,-168.2689283
254.1946952,-19.17553092,-0.790743543,-169.6391417,-169.6391417
254.3911849,-19.3154964,-0.796515316,-168.5917539,-168.5917539
254.576745,-19.41215098,-0.800501071,-169.5846836,-169.5846836
254.6665056,-19.52313346,-0.805077669,-170.1622474,-170.1622474
254.7716502,-19.62704703,-0.809362764,-173.0307521,-173.0307521
255.1637009,-19.73261251,-0.81371598,-173.4024497,-173.4024497
254.9896714,-19.81611059,-0.817159199,-173.5626477,-173.5626477
255.2282136,-19.90938568,-0.821005595,-173.582485,-173.582485
255.4680674,-20.00346045,-0.824884967,-174.5423365,-174.5423365
255.5722553,-20.10304614,-0.828991594,-173.7841558,-173.7841558
255.7321032,-20.21282679,-0.83351863,-174.8365046,-174.8365046
255.8999299,-20.33595327,-0.838596011,-177.4658453,-177.4658453
256.0251851,-20.45254735,-0.843404014,-176.492207,-176.492207
256.2039415,-20.55844053,-0.847770744,-179.1798677,-179.1798677
256.3540619,-20.64205485,-0.851218757,-179.0379349,-179.0379349
256.4940722,-20.72589568,-0.854676111,-178.4612255,-178.4612255
256.6563793,-20.83626217,-0.859227306,-181.3611629,-181.3611629
256.8010348,-20.91924401,-0.862649238,-180.1294462,-180.1294462
256.8974355,-21.01628875,-0.866651082,-181.0012883,-181.0012883
257.055808,-21.10382976,-0.870261021,-181.9043687,-181.9043687
257.2904156,-21.20080532,-0.874260013,-182.9950128,-182.9950128
257.3794659,-21.30732358,-0.878652519,-182.069697,-182.069697
257.5273457,-21.41657629,-0.883157785,-184.3406184,-184.3406184
257.6623558,-21.51064136,-0.887036757,-185.1385122,-185.1385122
257.7932945,-21.61978808,-0.891537653,-185.262859,-185.262859
257.8837111,-21.70671545,-0.895122287,-184.2537826,-184.2537826
258.017109,-21.80142001,-0.899027629,-186.1600492,-186.1600492
258.1429107,-21.90594478,-0.903337929,-187.4152086,-187.4152086
258.2834403,-22.00698962,-0.907504727,-187.0144317,-187.0144317
258.3644026,-22.10520007,-0.911554642,-188.2941083,-188.2941083
258.5258628,-22.19786822,-0.915376009,-189.5770713,-189.5770713
258.629723,-22.31307547,-0.920126824,-190.2598553,-190.2598553
258.7837783,-22.42033324,-0.924549824,-192.373783,-192.373783
258.9205373,-22.51449851,-0.928432928,-190.6461013,-190.6461013
259.0084127,-22.60780356,-0.932280559,-192.1959545,-192.1959545
258.987646,-22.70800484,-0.936412571,-194.2664363,-194.2664363
259.112273,-22.79804209,-0.940125447,-193.4322496,-193.4322496
259.1608832,-22.9328063,-0.945682734,-194.0006091,-194.0006091
259.1791632,-23.02874734,-0.949639066,-196.737743,-196.737743
259.244414,-23.13839531,-0.954160631,-195.5187933,-195.5187933
259.2674212,-23.24972073,-0.95875137,-195.7959524,-195.7959524
259.3159221,-23.34293138,-0.962595109,-197.1534597,-197.1534597
259.3599965,-23.4728809,-0.967953852,-199.218285,-199.218285
259.3916108,-23.55505924,-0.971342649,-197.0427018,-197.0427018
259.4015569,-23.66511087,-0.975880861,-199.6794431,-199.6794431
259.4150279,-23.74748335,-0.979277664,-198.1627008,-198.1627008
259.4574628,-23.8487824,-0.983454944,-200.483739,-200.483739
259.4716715,-23.95509613,-0.987839016,-200.1312536,-200.1312536
259.4824919,-24.04626685,-0.991598633,-202.000483,-202.000483
259.5567052,-24.15982886,-0.996281602,-202.4829992,-202.4829992
259.5582354,-24.26113412,-1.000459139,-203.3469571,-203.3469571
259.5365398,-24.348172,-1.00404833,-204.7001987,-204.7001987
259.4594848,-24.46712255,-1.008953507,-206.4019706,-206.4019706
259.4754696,-24.57117762,-1.013244438,-204.7168981,-204.7168981
259.4436093,-24.65520055,-1.016709301,-205.9409218,-205.9409218
259.4232253,-24.74469525,-1.020399804,-207.1083779,-207.1083779
259.4623812,-24.86612196,-1.025407091,-206.8262047,-206.8262047
259.4792404,-24.95736437,-1.029169665,-206.0810354,-206.0810354
259.5661868,-25.06075692,-1.033433275,-208.9679084,-208.9679084
259.6660304,-25.14947832,-1.03709189,-209.8818615,-209.8818615
259.6630246,-25.25202894,-1.041320781,-211.2050546,-211.2050546
259.8001388,-25.35822517,-1.045700007,-211.2651005,-211.2651005
259.8037456,-25.45163991,-1.049552161,-211.9871608,-211.9871608
259.7651362,-25.56775477,-1.054340403,-212.1556474,-212.1556474
259.7367734,-25.67683523,-1.058838566,-211.5536174,-211.5536174
259.7279749,-25.77898912,-1.063051098,-213.2316042,-213.2316042
259.8049206,-25.88449712,-1.067401943,-214.0808938,-214.0808938
259.7898102,-25.96204841,-1.070599934,-215.0033953,-215.0033953
259.8687232,-26.06756597,-1.074951174,-214.7486668,-214.7486668
259.8700895,-26.20344331,-1.080554363,-216.4511182,-216.4511182
259.8880415,-26.3150598,-1.085157105,-216.5375354,-216.5375354
259.9474997,-26.40995998,-1.089070514,-216.3022944,-216.3022944
259.9038077,-26.48640047,-1.0922227,-219.5915149,-219.5915149
259.9283725,-26.59775059,-1.096814457,-219.0442016,-219.0442016
260.0060012,-26.68691174,-1.100491206,-221.9175053,-221.9175053
260.0419603,-26.79917988,-1.10512082,-219.6343102,-219.6343102
260.1381424,-26.89737316,-1.109170027,-221.3285039,-221.3285039
260.1395359,-26.99452205,-1.113176167,-221.4598721,-221.4598721
260.2233674,-27.09671445,-1.117390287,-222.2649507,-222.2649507
260.2995753,-27.20514955,-1.121861837,-220.8859246,-220.8859246
260.331545,-27.2858309,-1.125188903,-224.7138163,-224.7138163
260.3835434,-27.40285168,-1.130014502,-225.5064597,-225.5064597
260.4785779,-27.51232279,-1.134528775,-224.3471334,-224.3471334
260.585362,-27.6106151,-1.138582066,-225.2388302,-225.2388302
260.6223867,-27.69485821,-1.142056009,-225.0967445,-225.0967445
260.6727183,-27.77611048,-1.145406618,-226.1835811,-226.1835811
260.6681551,-27.84723023,-1.148339391,-226.6476015,-226.6476015
260.6963539,-27.90134262,-1.15057083,-227.7243808,-227.7243808
260.6221407,-27.95064428,-1.152603888,-226.484112,-226.484112
260.6106644,-27.99324503,-1.15436062,-228.4613931,-228.4613931
260.5160125,-28.02395845,-1.155627153,-228.4243203,-228.4243203
260.4199124,-28.05472134,-1.156895725,-227.9994064,-227.9994064
260.3399063,-28.084323,-1.158116412,-226.5849905,-226.5849905
260.240172,-28.12034315,-1.159601779,-226.4184011,-226.4184011
260.1592915,-28.15807292,-1.161157646,-227.3682426,-227.3682426
260.066689,-28.18358355,-1.162209631,-229.115656,-229.115656
259.9190823,-28.21739436,-1.163603891,-225.9418228,-225.9418228
259.7707924,-28.23509641,-1.164333873,-228.4537038,-228.4537038
259.5365398,-28.22801413,-1.16404182,-228.2695086,-228.2695086
259.3309232,-28.22367972,-1.163863081,-226.5583915,-226.5583915
259.0700293,-28.23394385,-1.164286345,-224.1863717,-224.1863717
258.8377441,-28.22354819,-1.163857657,-221.7468448,-221.7468448
258.5370113,-28.213251,-1.163433031,-220.7760803,-220.7760803
258.3848685,-28.12610815,-1.159839511,-218.9941592,-218.9941592
258.4541363,-28.05099269,-1.156741966,-217.7484335,-217.7484335
257.7138896,-27.95257324,-1.152683433,-215.82693,-215.82693
257.4478043,-27.84527002,-1.148258557,-212.8985443,-212.8985443
257.192758,-27.72633656,-1.143354085,-210.9576206,-210.9576206
256.9072996,-27.61502262,-1.138763819,-207.3026888,-207.3026888
256.6454221,-27.48287596,-1.133314473,-206.2330034,-206.2330034
256.3188133,-27.37231726,-1.128755351,-205.2597163,-205.2597163
256.1024039,-27.25494618,-1.123915306,-202.3560707,-202.3560707
255.8165903,-27.14141784,-1.119233725,-199.5523515,-199.5523515
255.5970114,-27.0310002,-1.114680421,-198.6415655,-198.6415655
255.349616,-26.94201336,-1.11101086,-196.881147,-196.881147
255.1128227,-26.82776181,-1.106299456,-195.054388,-195.054388
254.8402617,-26.70953812,-1.101424253,-191.7352042,-191.7352042
254.5196096,-26.59718415,-1.096791099,-190.473613,-190.473613
254.4392212,-26.4965598,-1.092641641,-188.9043563,-188.9043563
254.1580257,-26.42019186,-1.089492448,-186.9812527,-186.9812527
253.8493146,-26.307242,-1.084834722,-183.71912,-183.71912
253.5295098,-26.19703253,-1.080290001,-182.7071272,-182.7071272
253.5095354,-26.09980262,-1.07628052,-182.5492592,-182.5492592
253.1828724,-25.98434036,-1.07151919,-179.7128387,-179.7128387
253.7823413,-25.8778437,-1.067127575,-177.98453,-177.98453
253.1584173,-25.76457937,-1.062456881,-177.6089565,-177.6089565
252.5172229,-25.67063509,-1.05858289,-174.2931944,-174.2931944
252.3314171,-25.5774036,-1.054738293,-175.1578671,-175.1578671
252.283572,-25.47340119,-1.050449534,-172.2133414,-172.2133414
252.0392101,-25.37284609,-1.046302932,-170.09302,-170.09302
251.7923889,-25.26759648,-1.041962741,-168.4981857,-168.4981857
251.5817999,-25.14107938,-1.036745541,-167.0901211,-167.0901211
251.5603775,-25.05909652,-1.033364805,-164.7400945,-164.7400945
251.3630955,-24.94433291,-1.028632285,-163.2644508,-163.2644508
251.1416314,-24.82715703,-1.02380029,-161.9989063,-161.9989063
251.0108023,-24.72367423,-1.019532958,-160.9691997,-160.9691997
250.8435224,-24.61838769,-1.015191245,-159.3634701,-159.3634701
250.7206174,-24.52742966,-1.011440398,-158.2932395,-158.2932395
250.5291555,-24.43386137,-1.007581912,-156.8116529,-156.8116529
250.3761937,-24.32814946,-1.003222658,-154.2279754,-154.2279754
250.1692389,-24.23371635,-0.999328509,-154.2466269,-154.2466269
250.0123971,-24.13384687,-0.99521018,-151.9265452,-151.9265452
249.8227932,-24.01843184,-0.990450798,-151.3402632,-151.3402632
249.5743328,-23.93412064,-0.986974047,-148.9330446,-148.9330446
249.3189592,-23.82936889,-0.982654387,-148.0322206,-148.0322206
248.9917497,-23.68959257,-0.976890415,-147.0535024,-147.0535024
248.9367735,-23.58104904,-0.972414394,-145.5163404,-145.5163404
248.617789,-23.48770831,-0.968565291,-145.7561066,-145.7561066
248.3707494,-23.40265068,-0.96505776,-142.6125598,-142.6125598
248.1432743,-23.28090526,-0.96003733,-141.2361261,-141.2361261
247.938287,-23.17681492,-0.955744945,-138.8773059,-138.8773059
247.7530553,-23.10348799,-0.952721154,-139.1003109,-139.1003109
247.4549193,-22.98888057,-0.947995075,-136.8170056,-136.8170056
247.3231343,-22.90405887,-0.944497273,-136.2339501,-136.2339501
246.9612775,-22.81446849,-0.940802824,-135.7024469,-135.7024469
246.8139723,-22.70124383,-0.936133766,-133.7720233,-133.7720233
246.5734908,-22.58737466,-0.93143813,-135.483942,-135.483942
246.3062316,-22.47719974,-0.926894835,-130.8149177,-130.8149177
246.0852049,-22.37771296,-0.922792287,-129.1266461,-129.1266461
245.836417,-22.27803169,-0.918681719,-128.6312066,-128.6312066
245.6024661,-22.16847403,-0.914163878,-125.3269544,-125.3269544
245.4211966,-22.09568604,-0.911162311,-125.159531,-125.159531
245.0885775,-21.98125492,-0.906443502,-123.7896087,-123.7896087
244.8989739,-21.87940591,-0.902243543,-121.4253264,-121.4253264
244.6858171,-21.77854388,-0.898084284,-120.8420095,-120.8420095
244.4764036,-21.64780088,-0.89269282,-119.825228,-119.825228
244.1802899,-21.54478168,-0.888444605,-118.0590574,-118.0590574
243.9568044,-21.45873648,-0.88489635,-118.0306032,-118.0306032
243.7132628,-21.36336894,-0.880963668,-119.6404726,-119.6404726
243.533305,-21.25992057,-0.876697755,-115.5358257,-115.5358257
243.2984525,-21.14476971,-0.871949266,-114.2931319,-114.2931319
243.0501566,-21.04397784,-0.867792901,-110.7771446,-110.7771446
242.8670837,-20.94362028,-0.863654445,-111.972665,-111.972665
242.6178042,-20.82468371,-0.858749844,-112.1950767,-112.1950767
242.3282213,-20.68406027,-0.852950939,-108.8004388,-108.8004388
242.2122843,-20.57860078,-0.848602094,-106.5300154,-106.5300154
241.9252699,-20.48349543,-0.844680224,-104.8624576,-104.8624576
241.7581545,-20.40106404,-0.841280991,-106.2077435,-106.2077435
241.4966885,-20.30505723,-0.837321948,-104.2767553,-104.2767553
241.2094829,-20.21077646,-0.833434081,-102.8409211,-102.8409211
241.1240124,-20.10675492,-0.829144533,-103.629709,-103.629709
240.8621912,-19.98475621,-0.824113658,-100.8003229,-100.8003229
240.7809835,-19.87833784,-0.819725272,-98.73510719,-98.73510719
240.1120852,-19.77235581,-0.815354879,-99.55127951,-99.55127951
240.1911888,-19.66094097,-0.810760452,-98.94267914,-98.94267914
240.4066949,-19.55981602,-0.806590351,-98.44078313,-98.44078313
240.4272429,-19.49238369,-0.803809637,-96.12440341,-96.12440341
239.4652376,-19.41415965,-0.800583903,-94.65635466,-94.65635466
239.7881012,-19.29049151,-0.795484186,-94.81614907,-94.81614907
239.2157943,-19.18944043,-0.791317131,-93.38839113,-93.38839113
239.0062993,-19.09269095,-0.787327462,-92.52424544,-92.52424544
238.8792415,-18.99394633,-0.783255519,-90.36961863,-90.36961863
238.5734556,-18.88595704,-0.778802352,-89.64640888,-89.64640888
238.3983344,-18.78648898,-0.774700577,-89.35667824,-89.35667824
238.1691659,-18.67680771,-0.770177637,-86.3394157,-86.3394157
238.0108764,-18.58057118,-0.766209121,-86.71017894,-86.71017894
237.8084312,-18.4777107,-0.761967451,-84.97981562,-84.97981562
237.6235006,-18.3910217,-0.758392647,-85.07405997,-85.07405997
237.4149346,-18.31040155,-0.755068105,-84.44240985,-84.44240985
237.2098934,-18.21237039,-0.751025583,-82.96573388,-82.96573388
236.96944,-18.10357975,-0.746539371,-81.20410606,-81.20410606
236.767951,-17.97699444,-0.741319359,-81.09738297,-81.09738297
236.502496,-17.86820458,-0.736833178,-80.26416646,-80.26416646
236.3569944,-17.76583718,-0.732611843,-79.55650292,-79.55650292
236.1235088,-17.65967567,-0.728234048,-79.18239809,-79.18239809
235.9629788,-17.56524544,-0.724340018,-77.51653969,-77.51653969
235.7188369,-17.43221668,-0.718854296,-76.4575575,-76.4575575
235.5236599,-17.33022676,-0.714648526,-74.2052758,-74.2052758
235.3334832,-17.2340792,-0.710683678,-73.75110598,-73.75110598
235.1147527,-17.14369209,-0.706956375,-71.22352288,-71.22352288
234.9231826,-17.02593785,-0.70210053,-74.22603266,-74.22603266
234.7179776,-16.92651077,-0.698000444,-71.26212081,-71.26212081
234.5040289,-16.83281612,-0.694136747,-70.63343866,-70.63343866
234.366807,-16.7158564,-0.689313666,-70.7466712,-70.7466712
234.1464642,-16.61375357,-0.68510324,-69.49187919,-69.49187919
234.080039,-16.5309418,-0.681688322,-68.07405921,-68.07405921
233.9090166,-16.44362685,-0.678087705,-66.99005515,-66.99005515
233.7373113,-16.34075835,-0.673845705,-67.64923985,-67.64923985
233.5859353,-16.24817149,-0.67002769,-65.18105145,-65.18105145
233.4501612,-16.1696112,-0.666788091,-65.55250201,-65.55250201
233.3028563,-16.07188958,-0.662758333,-67.02365984,-67.02365984
233.1067504,-15.96484553,-0.658344146,-62.06022016,-62.06022016
232.9324766,-15.8755586,-0.65466221,-63.70713299,-63.70713299
232.7711545,-15.77805627,-0.650641496,-62.58996772,-62.58996772
232.5984383,-15.63782314,-0.644858686,-61.14835598,-61.14835598
232.3545971,-15.55415775,-0.641408567,-61.1570449,-61.1570449
232.1743119,-15.45456864,-0.637301799,-60.36124203,-60.36124203
231.9238856,-15.37713762,-0.634108768,-58.96921455,-58.96921455
231.7131067,-15.28778422,-0.630424091,-58.82458558,-58.82458558
231.5519487,-15.20112255,-0.626850415,-57.48701657,-57.48701657
231.4668612,-15.07109977,-0.62148865,-56.76760136,-56.76760136
231.1465669,-14.98456742,-0.617920306,-57.25044668,-57.25044668
230.8142772,-14.887352,-0.613911423,-55.63752621,-55.63752621
231.2036478,-14.7864812,-0.609751802,-56.85317693,-56.85317693
230.7322229,-14.67389246,-0.605108967,-54.8257336,-54.8257336
230.5117987,-14.57585006,-0.601065982,-53.26224635,-53.26224635
230.3199829,-14.46591801,-0.596532702,-51.40317758,-51.40317758
230.1328122,-14.38838019,-0.593335265,-50.77482824,-50.77482824
229.9318428,-14.28443114,-0.589048707,-50.58765084,-50.58765084
229.7971892,-14.19579162,-0.585393469,-50.73412274,-50.73412274
229.6120133,-14.11902654,-0.582227899,-49.81261418,-49.81261418
229.4480682,-14.01835391,-0.57807645,-49.28887759,-49.28887759
229.305518,-13.90098147,-0.573236349,-49.45550258,-49.45550258
229.1331571,-13.7936629,-0.568810841,-46.27567018,-46.27567018
228.934319,-13.71323727,-0.56549432,-47.25002823,-47.25002823
228.7764947,-13.62409034,-0.561818159,-46.51148966,-46.51148966
228.6331794,-13.52633702,-0.557787094,-46.42236441,-46.42236441
228.4746446,-13.44125286,-0.554278468,-46.14377787,-46.14377787
228.3644735,-13.34777733,-0.550423807,-45.37997271,-45.37997271
228.1903366,-13.27038679,-0.547232445,-44.61631823,-44.61631823
228.0148607,-13.17699105,-0.543381074,-43.63168745,-43.63168745
227.8268433,-13.10766794,-0.540522389,-44.34225285,-44.34225285
227.7200332,-13.01473165,-0.536689965,-42.69353311,-42.69353311
227.5439016,-12.92224554,-0.532876105,-43.25910843,-43.25910843
227.4282657,-12.79560929,-0.527653992,-41.80992497,-41.80992497
227.1911466,-12.72325313,-0.524670232,-42.29469785,-42.29469785
227.1330828,-12.66920829,-0.522441579,-41.72938294,-41.72938294
226.9710506,-12.58814599,-0.519098804,-41.23449572,-41.23449572
226.7968863,-12.49999066,-0.515463532,-40.56933642,-40.56933642
226.6737364,-12.41438001,-0.511933196,-39.44619299,-39.44619299
226.5485918,-12.33085185,-0.508488736,-41.03045512,-41.03045512
226.3605197,-12.2599455,-0.505564763,-39.91532031,-39.91532031
226.2623441,-12.17312396,-0.501984493,-39.16873457,-39.16873457
226.1585123,-12.06513382,-0.497531292,-38.29693291,-38.29693291
225.9866707,-11.96685403,-0.493478517,-39.42547765,-39.42547765
225.8008392,-11.86034315,-0.489086315,-39.10245151,-39.10245151
225.6959692,-11.78781866,-0.486095615,-38.62891489,-38.62891489
225.6223307,-11.72097541,-0.483339192,-38.79645644,-38.79645644
225.4033822,-11.65149134,-0.48047387,-39.09210422,-39.09210422
225.2715705,-11.55998734,-0.476700509,-35.81056765,-35.81056765
225.1242114,-11.48489456,-0.473603899,-36.34795021,-36.34795021
225.0011709,-11.4069512,-0.47038974,-35.39,-35.39
224.8872839,-11.30253728,-0.466084011,-34.96737226,-34.96737226
224.7033379,-11.18303382,-0.461156034,-34.54474453,-34.54474453
224.5474263,-11.07836305,-0.456839714,-34.12211679,-34.12211679
224.4268996,-11.01860441,-0.45437544,-33.69948905,-33.69948905
224.2578725,-10.89456395,-0.449260369,-33.27686131,-33.27686131
224.0883535,-10.7741342,-0.444294194,-32.85423358,-32.85423358
224.0203438,-10.67259959,-0.4401072,-32.43160584,-32.43160584
223.8105491,-10.56884823,-0.435828793,-32.0089781,-32.0089781
223.6830821,-10.45763801,-0.431242805,-31.58635036,-31.58635036
223.5431006,-10.36853917,-0.427568626,-31.16372263,-31.16372263
223.4067532,-10.25220368,-0.422771286,-30.74109489,-30.74109489
223.2667717,-10.11220609,-0.416998189,-30.31846715,-30.31846715
223.1170902,-9.987031714,-0.411836359,-29.89583942,-29.89583942
222.9979297,-9.845749099,-0.406010272,-29.47321168,-29.47321168
222.8449146,-9.730649111,-0.401263881,-29.05058394,-29.05058394
222.7693635,-9.619306905,-0.39667245,-28.6279562,-28.6279562
222.5604159,-9.510230481,-0.392174453,-28.20532847,-28.20532847
222.4913406,-9.374209231,-0.386565329,-27.78270073,-27.78270073
222.4180847,-9.230122219,-0.380623597,-27.36007299,-27.36007299
222.3149908,-9.114384053,-0.375850889,-26.93744526,-26.93744526
222.206514,-9.004262182,-0.371309781,-26.51481752,-26.51481752
222.0618875,-8.879087176,-0.366147925,-26.09218978,-26.09218978
221.9837133,-8.764242409,-0.361412058,-25.66956204,-25.66956204
221.9055662,-8.633831269,-0.356034279,-25.24693431,-25.24693431
221.7440534,-8.487414937,-0.349996492,-24.82430657,-24.82430657
221.7412664,-8.360007827,-0.344742591,-24.40167883,-24.40167883
221.6185539,-8.235717618,-0.339617221,-23.97905109,-23.97905109
221.4774521,-8.135042598,-0.335465674,-23.55642336,-23.55642336
221.3996877,-8.02862813,-0.331077449,-23.13379562,-23.13379562
221.2446508,-7.929495097,-0.326989489,-22.71116788,-22.71116788
221.2889978,-7.817673436,-0.322378286,-22.28854015,-22.28854015
221.1339061,-7.688898225,-0.317067968,-21.86591241,-21.86591241
221.0866901,-7.572576813,-0.312271209,-21.44328467,-21.44328467
220.9820115,-7.481013457,-0.3084954,-21.02065693,-21.02065693
220.9770112,-7.379945479,-0.304327649,-20.5980292,-20.5980292
220.8727424,-7.285800223,-0.30044537,-20.17540146,-20.17540146
220.7521612,-7.171004306,-0.295711518,-19.75277372,-19.75277372
220.6022884,-7.083210741,-0.292091165,-19.33014599,-19.33014599
220.5220923,-6.960600816,-0.287035085,-18.90751825,-18.90751825
220.3623555,-6.836317902,-0.281910017,-18.48489051,-18.48489051
220.4646297,-6.72582319,-0.277353534,-18.06226277,-18.06226277
220.2830063,-6.637339758,-0.273704732,-17.63963504,-17.63963504
220.1448284,-6.533845542,-0.26943693,-17.2170073,-17.2170073
220.0945247,-6.434027699,-0.26532073,-16.79437956,-16.79437956
219.7593673,-6.33510775,-0.261241557,-16.37175182,-16.37175182
219.9883706,-6.235389704,-0.257129472,-15.94912409,-15.94912409
219.6657277,-6.11277366,-0.252073141,-15.52649635,-15.52649635
219.7818553,-6.022540153,-0.248352171,-15.10386861,-15.10386861
219.3532222,-5.905725125,-0.243535057,-14.68124088,-14.68124088
219.1020047,-5.805220419,-0.239390533,-14.25861314,-14.25861314
220.3063959,-5.709695947,-0.235451379,-13.8359854,-13.8359854
219.012873,-5.574500843,-0.229876323,-13.41335766,-13.41335766
218.8358949,-5.476549443,-0.22583709,-12.99072993,-12.99072993
218.097107,-5.390241233,-0.222277989,-12.56810219,-12.56810219
222.0437972,-5.323417164,-0.219522357,-12.14547445,-12.14547445
218.6664581,-5.241864574,-0.216159364,-11.72284672,-11.72284672
219.8260657,-5.122548162,-0.211239099,-11.30021898,-11.30021898
218.5578999,-5.007803771,-0.206507372,-10.87759124,-10.87759124
218.9631164,-4.909373975,-0.202448411,-10.4549635,-10.4549635
218.6875803,-4.794162159,-0.197697409,-10.03233577,-10.03233577
218.8625636,-4.699394434,-0.193789461,-9.609708029,-9.609708029
218.3861136,-4.602893416,-0.189810038,-9.187080292,-9.187080292
218.3880534,-4.482828904,-0.184858924,-8.764452555,-8.764452555
218.4736326,-4.37292496,-0.180326802,-8.341824818,-8.341824818
218.3745007,-4.274141776,-0.176253269,-7.91919708,-7.91919708
218.164324,-4.177048877,-0.172249438,-7.496569343,-7.496569343
218.0826798,-4.086643239,-0.168521371,-7.073941606,-7.073941606
218.1885058,-3.995607725,-0.164767329,-6.651313869,-6.651313869
217.9795859,-3.879910657,-0.159996316,-6.228686131,-6.228686131
218.0561754,-3.761643355,-0.155119314,-5.806058394,-5.806058394
217.9992046,-3.614256276,-0.149041496,-5.383430657,-5.383430657
217.6755784,-3.490136378,-0.14392315,-4.96080292,-4.96080292
217.6867538,-3.388601562,-0.139736147,-4.538175182,-4.538175182
217.8270082,-3.300717197,-0.136112049,-4.115547445,-4.115547445
217.6465055,-3.217258397,-0.132670449,-3.692919708,-3.692919708
217.4582427,-3.116375187,-0.128510317,-3.270291971,-3.270291971
217.7519217,-3.015205836,-0.124338385,-2.847664234,-2.847664234
217.4496902,-2.917534776,-0.120310712,-2.425036496,-2.425036496
217.4428319,-2.798988419,-0.115422203,-2.002408759,-2.002408759
217.3652315,-2.702601638,-0.11144749,-1.579781022,-1.579781022
217.4261642,-2.611669033,-0.107697692,-1.157153285,-1.157153285
217.2227911,-2.523731794,-0.104071414,-0.734525547,-0.734525547
217.2059321,-2.417689928,-0.099698554,-0.31189781,-0.31189781
217.1763402,-2.313306828,-0.095394096,0.110729927,0.110729927
217.0338999,-2.217954768,-0.091462052,0.533357664,0.533357664
217.0925646,-2.113745324,-0.087164756,0.955985401,0.955985401
216.9551245,-2.013758782,-0.083041599,1.378613139,1.378613139
217.0014115,-1.897000976,-0.078226844,1.801240876,1.801240876
216.8699554,-1.787445803,-0.073709105,2.223868613,2.223868613
216.9929958,-1.700456807,-0.07012193,2.64649635,2.64649635
216.9226636,-1.60482281,-0.06617826,3.069124088,3.069124088
216.763009,-1.483266519,-0.06116563,3.491751825,3.491751825
216.6854088,-1.378245217,-0.056834854,3.914379562,3.914379562
216.6993167,-1.266388507,-0.052222206,4.337007299,4.337007299
216.6092019,-1.169241545,-0.048216146,4.759635036,4.759635036
216.5119556,-1.064412216,-0.043893287,5.182262774,5.182262774
216.586031,-0.960293446,-0.03959973,5.604890511,5.604890511
216.5042775,-0.875453168,-0.036101162,6.027518248,6.027518248
216.5052065,-0.783234883,-0.032298346,6.450145985,6.450145985
216.3730948,-0.649136245,-0.026768505,6.872773723,6.872773723
216.4570615,-0.562801936,-0.023208327,7.29540146,7.29540146
216.3613453,-0.474014239,-0.019546979,7.718029197,7.718029197
216.2284957,-0.400232292,-0.016504424,8.140656934,8.140656934
216.2795644,-0.29247031,-0.012060631,8.563284672,8.563284672
216.2707387,0.215055907,0.008868285,8.985912409,8.985912409
216.1964719,0.192796403,0.007950367,9.408540146,9.408540146
216.1643115,0.245936128,0.010141696,9.831167883,9.831167883
216.0722022,0.335863302,0.013850033,10.25379562,10.25379562
216.1117401,0.403446039,0.01663695,10.67642336,10.67642336
216.0779402,0.469623528,0.019365919,11.09905109,11.09905109
215.9444895,0.529290264,0.021826403,11.52167883,11.52167883
215.8960165,0.59938838,0.024717047,11.94430657,11.94430657
215.8844313,0.711465009,0.029338763,12.36693431,12.36693431
215.8827644,0.801419891,0.033048243,12.78956204,12.78956204
215.8667799,0.915354223,0.037746566,13.21218978,13.21218978
215.9183131,1.03771975,0.042792567,13.63481752,13.63481752
215.7575656,1.151889236,0.047500587,14.05744526,14.05744526
215.8438276,1.26273199,0.052071422,14.48007299,14.48007299
215.8208207,1.3473764,0.055561913,14.90270073,14.90270073
215.8377344,1.462828506,0.060322825,15.32532847,15.32532847
